item_id,sku,name,category_id,aspect,mode,proposed_value,source,ai_generated,certainty,status,title
256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",20725,"Head Material",FREE_TEXT,Metal,llm,yes,70,ok,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",20725,"Number in Pack",FREE_TEXT,3,llm,yes,95,ok,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",20725,"Number of Items in Set",FREE_TEXT,3,llm,yes,95,ok,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Number in Pack",FREE_TEXT,4,llm,yes,95,ok,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Number of Items in Set",FREE_TEXT,4,llm,yes,95,ok,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,Style,FREE_TEXT,Non-Stick,llm,yes,75,ok,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",20725,Style,FREE_TEXT,"BBQ Fork",llm,yes,75,ok,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",20725,"Handle Material",FREE_TEXT,Metal,llm,yes,70,ok,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",20725,"Head Material",FREE_TEXT,Metal,llm,yes,70,ok,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Pest Type",FREE_TEXT,"Flies, Insects",llm,yes,90,ok,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,Indoor/Outdoor,SELECTION_ONLY,"Indoor & Outdoor",llm,yes,80,ok,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Battery Included",SELECTION_ONLY,No,llm,yes,60,ok,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Pest Type",FREE_TEXT,"Flies, Insects",llm,yes,90,ok,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,Indoor/Outdoor,SELECTION_ONLY,"Indoor & Outdoor",llm,yes,80,ok,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Battery Included",SELECTION_ONLY,No,llm,yes,60,ok,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,"Pest Type",FREE_TEXT,"Flying Insects, Mosquitoes",llm,yes,85,ok,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,Features,FREE_TEXT,"UV Light, 360 Degree, Plug-in, Metal Hook",llm,yes,90,ok,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
256510047590,SON-GUNCLEANKIT-24PC,"24 Piece Set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches",22700,"Main Purpose",FREE_TEXT,Cleaning,llm,yes,90,ok,"24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
256510047607,SON-PISTOLKIT-66PC,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case",22700,"Main Purpose",FREE_TEXT,Cleaning,llm,yes,90,ok,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
256510047607,SON-PISTOLKIT-66PC,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case",22700,"Set Includes",FREE_TEXT,"Brushes, Patches",llm,yes,75,ok,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
256525915652,FLL-HNHSTBAT,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",177887,Color,FREE_TEXT,Tan,llm,yes,95,ok,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)"
256525915652,FLL-HNHSTBAT,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",177887,Handedness,SELECTION_ONLY,Ambidextrous,llm,yes,65,ok,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)"
256508244391,SON-UMLDSHS-BLCK,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal",183080,Theme,FREE_TEXT,Medical,llm,yes,75,ok,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal"
256512067987,SON-UFDSVHVO-29-ORNG,"Universal Safety Disposable Vest High Visibility One Size Fits Most Orange",183080,Theme,FREE_TEXT,Safety,llm,yes,75,ok,"Universal Safety Disposable Vest High Visibility One Size Fits Most Orange"
256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,For,FREE_TEXT,"Tents, Footwear, Sports Gear",llm,yes,90,ok,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,Capacity,FREE_TEXT,"2 fl oz",llm,yes,95,ok,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,Form,FREE_TEXT,Spray,llm,yes,75,ok,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,"Number in Pack",FREE_TEXT,1,llm,yes,65,ok,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
256510047966,SON-100PKZIPLOCKBAG-PARENT,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies",43504,Features,FREE_TEXT,"Self-Locking, Resealable",llm,yes,85,ok,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510047966,SON-100PKZIPLOCKBAG-PARENT,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies",43504,Shape,FREE_TEXT,Rectangular,llm,yes,70,ok,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256508244305,SON-DOUBLEENDEDSTEELSPATULA,"Universal Tool Double Ended Stainless Steel Spatula",185171,"Intended Use/Discipline",FREE_TEXT,"Art, Laboratory",llm,yes,60,ok,"Double Ended Stainless Steel Spatula"
256508244348,SON-DTCBAU-12PC-SML-WHT-2,"(12 Pack) Disposable Towels Compact Compressed Biodegradable and Unscented",29509,For,FREE_TEXT,"General Cleaning, Travel",llm,yes,65,ok,"Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack"
256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,"Intended Use/Discipline",FREE_TEXT,"Medical, Surgical",llm,yes,85,ok,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,"Blade Number",FREE_TEXT,11,llm,yes,95,ok,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,Product,FREE_TEXT,"Scalpel Blades",llm,yes,90,ok,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
256525915897,SON-RSSWMB-16PC-65X5X5E-2,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits Power Hand Tools",42255,"Drive Type",FREE_TEXT,Ratchet,llm,yes,90,ok,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits"
256509144757,MCN-GATTMCFSTP-2PC-3X5-CLR-PARENT,"GEAR AID Tenacious Tape Flex Patches for Vinyl and Fabric Repair, Clear",177895,Features,FREE_TEXT,"Repair, Adhesive",llm,yes,80,ok,"GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
256509144757,MCN-GATTMCFSTP-2PC-3X5-CLR-PARENT,"GEAR AID Tenacious Tape Flex Patches for Vinyl and Fabric Repair, Clear",177895,"Number of Items in Set",FREE_TEXT,2,llm,yes,65,ok,"GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",106984,Lumens,FREE_TEXT,150,llm,yes,95,ok,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",106984,"Lighting Technology",FREE_TEXT,"COB LED",llm,yes,90,ok,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",106984,"Power Source",FREE_TEXT,Battery,llm,yes,70,ok,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
256525915714,SON-MULTI-COLOR-HEADLAMP-FL8219-5,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking",106984,Lumens,FREE_TEXT,350,llm,yes,95,ok,"Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915714,SON-MULTI-COLOR-HEADLAMP-FL8219-5,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking",106984,"Lighting Technology",FREE_TEXT,LED,llm,yes,80,ok,"Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915714,SON-MULTI-COLOR-HEADLAMP-FL8219-5,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking",106984,"Power Source",FREE_TEXT,Battery,llm,yes,65,ok,"Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",168867,"Power Source",FREE_TEXT,"Rechargeable Battery",llm,yes,85,ok,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",168867,"Lighting Technology",FREE_TEXT,LED,llm,yes,75,ok,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",168867,"Cord Type",SELECTION_ONLY,Cordless,llm,yes,85,ok,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",16037,"Lighting Technology",FREE_TEXT,"UV LED",llm,yes,85,ok,"ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",16037,"Power Source",FREE_TEXT,Battery,llm,yes,70,ok,"ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
256508244319,SON-TS2ISSCS-6PC,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",20761,"Jaw Size",FREE_TEXT,"2 Inch",llm,yes,95,ok,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
256510047655,SON-KCIPHAC-275-ASSRTD,"Mini Waterproof Container ID Pill Holder Vial  Key Chain with O Ring Seal (One Container)",75041,Features,FREE_TEXT,"Waterproof, Key Chain, O Ring Seal",llm,yes,90,ok,"Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
256510047719,SON-SHOCKCORD-30FT,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter, Black",109492,"Tensile Strength",FREE_TEXT,,llm,yes,0,empty,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
256510048082,SON-CENTERPUNCH-BRS,"Utopia's Automatic Center Punch Gold",50380,"Number of Pieces",FREE_TEXT,1,llm,yes,65,ok,"Universal Hobby Automatic Spring Loaded Center Punch Brass Body Hole Marker"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,"Fill Material",FREE_TEXT,Mylar,llm,yes,90,ok,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,"Lining Material",FREE_TEXT,Mylar,llm,yes,85,ok,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,Department,SELECTION_ONLY,"Unisex Adults",llm,yes,65,ok,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,Shape,FREE_TEXT,Rectangular,llm,yes,70,ok,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244466,SON-OTRSCMP-STD-YLLW,"ASR Outdoor Thermal Mat Heat Reflective Camping Sleeping Pad Insulated Winter Chill",36114,Department,SELECTION_ONLY,"Unisex Adults",llm,yes,65,ok,"Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256508244466,SON-OTRSCMP-STD-YLLW,"ASR Outdoor Thermal Mat Heat Reflective Camping Sleeping Pad Insulated Winter Chill",36114,"Suitable For",FREE_TEXT,"Camping, Winter Use",llm,yes,80,ok,"Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
256510041789,MCN-WINCHBUCKLE-PARENT,,181379,Department,SELECTION_ONLY,"Unisex Adults",llm,yes,60,ok,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510041789,MCN-WINCHBUCKLE-PARENT,,181379,Closure,FREE_TEXT,Buckle,llm,yes,85,ok,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
256510048011,MET-PCLC-PARENT,,181379,Department,SELECTION_ONLY,"Unisex Adults",llm,yes,60,ok,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048011,MET-PCLC-PARENT,,181379,Closure,FREE_TEXT,"Cord Lock",llm,yes,85,ok,"GEAR AID Ellipse Cord Locks, Black, Orange"
256510048023,MCN-DABUCKLE-PARENT,,181379,Department,SELECTION_ONLY,"Unisex Adults",llm,yes,60,ok,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048023,MCN-DABUCKLE-PARENT,,181379,Closure,FREE_TEXT,Buckle,llm,yes,80,ok,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack"
256510048047,UPD-INCRED-2-PENCIL-6PK,"Disney Pixar Incredibles 2 Personalized Pencils Hero Super Star Awesome 6 Pack",102953,Style,FREE_TEXT,"Licensed Character",llm,yes,75,ok,"Disney Pixar Incredibles 2 Personalized Pencils Hero Super Star Awesome 6 Pack"
256525915807,SON-J65XCKCWHGB-XL-BL-2,"Jumbo 6.5"" XL Carabiner Key Chain With Hand Grip - Blue",3628,Era,SELECTION_ONLY,"Modern (1970-Now)",llm,yes,80,ok,"ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue"
256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,Color,FREE_TEXT,Orange,llm,yes,95,ok,"Orange Emergency Hammer Window Punch and Seat Belt Cutter"
256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,"Number of Pieces",FREE_TEXT,1,llm,yes,70,ok,"Orange Emergency Hammer Window Punch and Seat Belt Cutter"
256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",20763,Model,FREE_TEXT,8372SH,llm,yes,90,ok,"SE 8372SH Stone Hammer, 10"""
256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",50382,"Package Quantity",FREE_TEXT,3,llm,yes,95,ok,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",50382,Application,FREE_TEXT,"Drills, Power Tools",llm,yes,85,ok,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256500167211,SON-3IN1CUSKFS-3PC-ONE-SLVR,"ASR Outdoor 3pc Camping Utensil Set Military Ration Knife Fork Spoon Accessories",87133,Sport/Activity,FREE_TEXT,"Camping, Hiking",llm,yes,80,ok,"Camping Utensil Set Knife Fork Spoon"
256500167211,SON-3IN1CUSKFS-3PC-ONE-SLVR,"ASR Outdoor 3pc Camping Utensil Set Military Ration Knife Fork Spoon Accessories",87133,"Set Includes",FREE_TEXT,"Knife, Fork, Spoon",llm,yes,95,ok,"Camping Utensil Set Knife Fork Spoon"
256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",50382,"Package Quantity",FREE_TEXT,4,llm,yes,95,ok,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",50382,Application,FREE_TEXT,"Screw Extraction",llm,yes,90,ok,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,"Package Quantity",FREE_TEXT,12,llm,yes,95,ok,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,Application,FREE_TEXT,"Rotary Tools, Cutting",llm,yes,85,ok,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256510047969,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",50382,"Package Quantity",FREE_TEXT,3,llm,yes,95,ok,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510047969,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",50382,Application,FREE_TEXT,Drilling,llm,yes,80,ok,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",50382,"Package Quantity",FREE_TEXT,15,llm,yes,95,ok,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",,"Blade Material",,"Stainless Steel",llm,yes,85,ok,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",50382,Application,FREE_TEXT,Drilling,llm,yes,80,ok,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256525915629,SON-DBSRT40G-50PC-STD-YLLW,"50pc Diamond Burr Set for Rotary Tool, 40 Grit",50382,"Package Quantity",FREE_TEXT,50,llm,yes,95,ok,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
256525915629,SON-DBSRT40G-50PC-STD-YLLW,"50pc Diamond Burr Set for Rotary Tool, 40 Grit",50382,Application,FREE_TEXT,"Rotary Tool, Engraving",llm,yes,80,ok,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,"Package Quantity",FREE_TEXT,228,llm,yes,95,ok,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,Application,FREE_TEXT,"Sanding, Polishing, Cutting",llm,yes,90,ok,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,"Package Quantity",FREE_TEXT,6,llm,yes,95,ok,"Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,"Suitable For",FREE_TEXT,"Tile, Glass, Marble",llm,yes,90,ok,"Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,Application,FREE_TEXT,Drilling,llm,yes,85,ok,"Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Package Quantity",FREE_TEXT,100,llm,yes,95,ok,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,Application,FREE_TEXT,"Polish, Sand, Cut",llm,yes,90,ok,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915740,SON-3IN1CAMP-UTENSIL-2PK,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set",87133,Sport/Activity,FREE_TEXT,"Camping, Hiking",llm,yes,80,ok,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set"
256525915740,SON-3IN1CAMP-UTENSIL-2PK,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set",87133,"Set Includes",FREE_TEXT,"Knife, Fork, Spoon",llm,yes,90,ok,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set"
256525915818,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",50382,"Package Quantity",FREE_TEXT,10,llm,yes,95,ok,"High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
256525915818,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",50382,Application,FREE_TEXT,Drilling,llm,yes,80,ok,"High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
256525915855,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",50382,"Package Quantity",FREE_TEXT,10,llm,yes,95,ok,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
256525915855,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",50382,Application,FREE_TEXT,Drilling,llm,yes,80,ok,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
256546395553,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,"Package Quantity",FREE_TEXT,10,llm,yes,95,ok,"10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
256546395553,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,Application,FREE_TEXT,"Power Tools, Drills",llm,yes,85,ok,"10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
256508244300,SON-RKBRPRBF8828HK-12PC-SML-SLVR,"10pc Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife",,Application,,"Hobby Knife Blade Replacement",llm,yes,85,ok,"Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc"
