fillability,category_id,aspect,mode,item_id,sku,name,approved_value,reviewer_notes,allowed_values,title
medium,15913,"California Prop 65 Warning",FREE_TEXT,256470598892,SON-G10GRGTGP-10-GRN,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Flexible Plastic",,,,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Plastic Mining Tool"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256470598910,SON-AOPMTSFGP-SML-GRY,"ASR Outdoor 2 Inch Precious Metal Testing Stone for Gold Panning",,,,"Precious Metal Testing Stone for Gold Panning 2 Inch"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256508244384,SON-GRCSS10HPSI-6-GRN,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch",,,,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256508244407,SON-GRCSS50HPSI-50HPS-GRN2,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch",,,,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 50 Holes Per Sq Inch"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256508244448,SON-MAGNIFYINGTWEEZER-1PK,"ASR Outdoor Gold Rush Gold Panning 4x Magnification Magnifying Tweezers",,,,"Magnifying Tweezer 4X Magnification for Gold Prospecting Mining"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256525915654,SON-FOLDINGSLUICEBOXBACKPACK-BUN,"ASR Outdoor 50"" Aluminum Folding Sluice Box for Gold Prospecting Backpack Kit, Black",,,,"ASR Outdoor 2pc Portable Sluice Box with Gold Panning Backpack Combo Set - Black"
medium,15913,"California Prop 65 Warning",FREE_TEXT,256525915790,SON-AO10IBGRGTGPDR-10-BL,"ASR Outdoor 10 inch Gold Pan with Dual Riffles for Gold Prospecting, Blue",,,,"Blue 10 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types"
medium,16037,"Battery Technology",FREE_TEXT,256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",,,"10180 | 10440 | 14500 | 16340 | 16650 | 18350 | 18650 | 26650 | 3LR12 | 6LR61 | 74175 | 75175 | 77175 | 77375 | 8LR932 | 9-Volt-Block | AA | AAA | AAAA | AG3 | C | Coin Cell | CR123 | CR123A | CR2 | CR2032 | D | Li-Ion | LR44 | N | NiCd | Ni-Mh | No Battery | PJ996 | RCR123","ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
medium,16037,"Number of Lights",FREE_TEXT,256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",,,"1-3 | 4-6 | 7-12 | More Than 12","ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
medium,16037,Voltage,FREE_TEXT,256510048062,SON-UVBLACKLIGHT-BLK,"ASR Portable UV Black Light with LED Flashlight Verify IDS Passports Cards",,,,"Portable UV Black Light with LED Flashlight Verify IDS Passports Cards"
medium,16037,Voltage,FREE_TEXT,256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",,,,"ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
medium,16507,"California Prop 65 Warning",FREE_TEXT,256510047609,HAWK-SLFHEALMAT-GR,"ToolTreaux DIY Craft Self Healing Cutting Mat Art Supply Tool 5 x 9 Inch - Green",,,,"Universal Hobby Cutting Mat 5""x9"" Self-Repairing - Green"
medium,19100,"Game Type",FREE_TEXT,256525915760,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",,,"Board Game | Children's Game | Dice Game | Educational Game | Family Game | Gambling Game | Memory Game | Party Game | Skill & Action Game | Tile Game | Travel Game | Word Game","Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
medium,19100,"Min. Number of Players",FREE_TEXT,256525915760,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",,,"1 player | 2 players | 3 players | 4 players | 5 players | 6 players | 7 players | 8 players","Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
medium,19172,"California Prop 65 Warning",FREE_TEXT,256525915709,KOL-BARBIE-STAR-EARRINGS-PC316,"Girls Gold Star Bundle Set with Barbie Dangle Earrings Dress Up",,,,"Barbie Gold Star Earrings"
medium,19172,"California Prop 65 Warning",FREE_TEXT,256525915745,UPD-PRINCESSHAIRBACKPACK-SM,"Disney Princess Girls Hair Accessories Backpack with Comb Mirror Hair Ponies",,,,"Disney Princess Girls Deluxe Hair Accessory Backpack Set - Pink"
medium,20164,"California Prop 65 Warning",FREE_TEXT,256519121588,SON-WATERPROOF-NOTEBOOK-IR-TT,"ASR Outdoor Waterproof Notebook with Pencil Smudgeproof Mini Pocket Journal",,,,"ASR Outdoor Waterproof Notebook Memo Pad with Pencil"
medium,20164,"Sheet Size",FREE_TEXT,256510041710,SHM-KIDFUN-REFLECTIONPAPER,"32 Sheet Disappearing Notebook Dissolving Message Note Pad - Reflection Paper",,,"Letter (8 1/2 x 11 in) | Legal (8 1/2 x 14 in) | 3 x 5 in | 4 x 6 in | 5 x 7 in | 8 1/2 x 11 3/4 in | 9 1/2 x 11 in | Junior Legal (5 x 8 in)","32 Sheet Disappearing Notebook Dissolving Message Note Pad - Reflection Paper"
medium,20641,"California Prop 65 Warning",FREE_TEXT,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",,,,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
medium,20641,"Country of Origin",SELECTION_ONLY,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",,,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla | Antigua and Barbuda | Argentina | Armenia | Aruba | Australia | Austria | Azerbaijan | Bahamas | Bahrain | Bangladesh | Barbados | Belarus | Belgium | Belize | Benin | Bermuda | Bhutan | Bolivia | Bosnia and Herzegovina | Botswana | ...","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
medium,20641,"Making Method",FREE_TEXT,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",,,"Compressor | Oil","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
medium,20641,"Set Includes",FREE_TEXT,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",,,"Apple Corer | Apple Peeler/Corer/Slicer | Avocado Slicer | Base | Box Grater | Bread Knife | Cake Knife | Cheese Grater | Cherry Pitter | Citrus Peeler | Cleaning Brush | Corn Stripper | Egg Peeler | Fish Scale Remover | Food Slicer | Food Strainer | Fruit Cutter | Garlic Peeler | Hot Dog Cutter ...","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
medium,20661,"California Prop 65 Warning",FREE_TEXT,256525915872,SON-15CPHTFMM-MED-BRWN,"Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs",,,,"Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
medium,20661,"Care Instructions",FREE_TEXT,256525915872,SON-15CPHTFMM-MED-BRWN,"Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs",,,"Hand Wash Only | Machine Washable up to 100°F | Machine Washable up to 140°F | Machine Washable up to 85°F","Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs"
medium,20688,"Wood Tone",FREE_TEXT,256510048021,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"Dark Brown Wood | Light Yellow Wood | Medium Brown Wood | Red Wood","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
medium,20725,"California Prop 65 Warning",FREE_TEXT,256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",,,,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
medium,20725,"Head Material",FREE_TEXT,256508244379,SON-BGMN-LG-BLCK,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk",,,"Aluminum | Silicone | Stainless Steel | Steel","BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
medium,20725,"Head Material",FREE_TEXT,256508244417,SON-BLE-BBQMATS-BLK-2PC,"Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13 x 15 Inch, 2pk",,,"Aluminum | Silicone | Stainless Steel | Steel","Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk"
medium,20725,"Head Material",FREE_TEXT,256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",,,"Aluminum | Silicone | Stainless Steel | Steel","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
medium,20725,"Year Manufactured",SELECTION_ONLY,256508244379,SON-BGMN-LG-BLCK,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
medium,20725,"Year Manufactured",SELECTION_ONLY,256508244417,SON-BLE-BBQMATS-BLK-2PC,"Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13 x 15 Inch, 2pk",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk"
medium,20725,"Year Manufactured",SELECTION_ONLY,256508244457,SON-BFTOUMT-MED-BLCK,"ASR Outdoor Barbecue Fork Extendable Metal Dual Prong Fire Cooking Utensil",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil"
medium,20725,"Year Manufactured",SELECTION_ONLY,256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
medium,20725,"Year Manufactured",SELECTION_ONLY,256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
medium,20725,"Year Manufactured",SELECTION_ONLY,256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
medium,20763,"Handle Size",FREE_TEXT,256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",,,"10 cm | 4 in | 6 in | 8 in | 8.25 in | 9.8 in | 10 in | 11 in | 12 in | 14 in | 15 in | 16 in | 18 in | 34 in | 36 in","Orange Emergency Hammer Window Punch and Seat Belt Cutter"
medium,20763,"Handle Size",FREE_TEXT,256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",,,"10 cm | 4 in | 6 in | 8 in | 8.25 in | 9.8 in | 10 in | 11 in | 12 in | 14 in | 15 in | 16 in | 18 in | 34 in | 36 in","SE 8372SH Stone Hammer, 10"""
medium,20763,"Head/Face Material",FREE_TEXT,256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",,,"Aluminum | Brass | Copper | Forged Steel | Metal | Nylon | Plastic | Rawhide | Rubber | Steel | Titanium | Wood | Wrought Iron","Orange Emergency Hammer Window Punch and Seat Belt Cutter"
medium,20763,"Head/Face Material",FREE_TEXT,256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",,,"Aluminum | Brass | Copper | Forged Steel | Metal | Nylon | Plastic | Rawhide | Rubber | Steel | Titanium | Wood | Wrought Iron","SE 8372SH Stone Hammer, 10"""
medium,20763,MPN,FREE_TEXT,256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",,,,"SE 8372SH Stone Hammer, 10"""
medium,23782,"California Prop 65 Warning",FREE_TEXT,256525915826,SON-LSTTSWC1210A8I-4PC-14X4X25-SLVR,"3pc Large Serrated Tweezer Tong Set with Case 12, 10, and 8 Inch",,,,"Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large"
medium,23782,"Case Type",FREE_TEXT,256525915826,SON-LSTTSWC1210A8I-4PC-14X4X25-SLVR,"3pc Large Serrated Tweezer Tong Set with Case 12, 10, and 8 Inch",,,"Apron | Bag | Belt | Box | Cart | Hard | Soft | Tray","Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large"
medium,26261,"California Prop 65 Warning",FREE_TEXT,256462817220,SON-GOLDMAT-GP-SB35-MAT,"ASR Outdoor Rubber Riffled Gold Sluice Box Matting for Gold Recovery, 27x10 inch",,,,"ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10"""
medium,27362,"California Prop 65 Warning",FREE_TEXT,256446183341,MCN-GARPC10OZ-10OZ-36299,"Gear Aid ReviveX Pro Cleaner for Outdoor Equipment and Clothing - 10 oz",,,,"GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz"
medium,27362,"California Prop 65 Warning",FREE_TEXT,256485432774,MCN-MTODLCS25OWCC-2PC-C-CLR,"GEAR AID Op Drops Anti-Fog and Lens Cleaner for Eyewear and Optics, 0.25 oz",,,,"GEAR AID Op Drops Anti-Fog and Lens Cleaner for Eyewear and Optics, 0.25 oz"
medium,27362,"California Prop 65 Warning",FREE_TEXT,256510041680,MCN-GARNASFWAWK-KIT-PARENT,"Gear Aid Revivex Suede and Fabric Boot Care Kit",,,,"GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray"
medium,27362,"California Prop 65 Warning",FREE_TEXT,256510041753,MCN-MMESQAS12O-12OZ-PARENT,"GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz",,,,"GEAR AID Anti-Fog Spray for All Goggles, Masks and Eyewear, 0.5 fl oz"
medium,27362,"California Prop 65 Warning",FREE_TEXT,256510047704,MCN-WASH-IN-10-OZ-AMZN,"Gear Aid Revivex Wash-In Water Repellent 10OZ",,,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz"
medium,27363,"California Prop 65 Warning",FREE_TEXT,256378769153,SON-SLINGSHOT-2PC,"ASR Outdoor - Wrist Brace Slingshot with Adjustable Iron Frame - Ammo Included",,,,"Wrist Brace Slingshot with Adjustable Iron Frame - Ammo Included"
medium,27363,"California Prop 65 Warning",FREE_TEXT,256508244422,MCN-ODORELIMINATOR-GALLON-PZ,"Gear Aid Wash-In Odor Eliminator - 1 Gallon",,,,"Gear Aid Wash-In Odor Eliminator - 1 Gallon"
medium,28133,"California Prop 65 Warning",FREE_TEXT,256510041765,MCN-MRLBCCC-4OZ,"ReviveX Leather Boot Care Waterproof Cleaner Outdoor Recreation Repair - 4 oz",,,,"GEAR AID Revivex Boot, Shoe Cleaner, Leather Suede Fabric, Concentrated, 4 fl oz"
medium,28171,"Blade Size",FREE_TEXT,256525915885,SON-5FT60IRTSMT,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress for Arts and Crafts",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory"
medium,28171,"California Prop 65 Warning",FREE_TEXT,256525915668,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",,,,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
medium,28171,"California Prop 65 Warning",FREE_TEXT,256525915723,SON-35ISTSSSTS-35-SLVR,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5 inch",,,,"Tailors Stork Craft Scissors Straight Sharp Tip - 3.5 inch"
medium,28171,"California Prop 65 Warning",FREE_TEXT,256525915885,SON-5FT60IRTSMT,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress for Arts and Crafts",,,,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory"
medium,28171,"Cut Type",FREE_TEXT,256525915885,SON-5FT60IRTSMT,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress for Arts and Crafts",,,"Pinking | Scalloping | Serrated | Standard (Straight)","Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory"
medium,29509,"California Prop 65 Warning",FREE_TEXT,256525915904,SON-FLEXIDUSTER-GRN,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",,,,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
medium,29509,Capacity,FREE_TEXT,256508244348,SON-DTCBAU-12PC-SML-WHT-2,"(12 Pack) Disposable Towels Compact Compressed Biodegradable and Unscented",,,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz | 50 fl oz | 60 fl oz | 70 fl oz | 80 fl oz | 90 fl oz | 100 fl oz | 10-20 Loads | 1 gal | 21-30 Loads | 1.5 gal | 31-40 Loads | 2 gal | 41-50 Loads | 2.5 gal | 51-60 Loads | 3 gal | 61-70 Loads | 3.5 gal | 71-80 Loads | 4 g...","Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack"
medium,29509,Capacity,FREE_TEXT,256525915904,SON-FLEXIDUSTER-GRN,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",,,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz | 50 fl oz | 60 fl oz | 70 fl oz | 80 fl oz | 90 fl oz | 100 fl oz | 10-20 Loads | 1 gal | 21-30 Loads | 1.5 gal | 31-40 Loads | 2 gal | 41-50 Loads | 2.5 gal | 51-60 Loads | 3 gal | 61-70 Loads | 3.5 gal | 71-80 Loads | 4 g...","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
medium,29509,"Item Weight",FREE_TEXT,256525915904,SON-FLEXIDUSTER-GRN,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",,,"5 oz | 142 g | 0.5 lb | 0.5 lbs | 10 oz | 284 g | 425 g | 15 oz | 1 lbs | 1 lb | 20 oz | 567 g | 1.5 lbs | 1.5 lb | 25 oz | 709 g | 30 oz | 851 g | 2 lbs | 2 lb | 35 oz | 1 kg | 2.5 lbs | 40 oz | 2.5 lb | 1134 g | 45 oz | 1276 g | 3 lb | 3 lbs | 50 oz | 1418 g | 1559 g | 55 oz | 3.5 lbs | 3.5 lb ...","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
medium,29574,"California Prop 65 Warning",FREE_TEXT,254735959828,MCN-AQUASEAL-PARENT,"Gear Aid Aquaseal Aquaseal FD Flexible Durable Repair Adhesive Sealant",,,,"GEAR AID Aquaseal FD Flexible Repair Adhesive for Outdoor Gear and Vinyl, Clear"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256446183347,MCN-MMEBLBCC10O-10OZ-3,"BC Life BCD cleaning and maintenance 10 oz",,,,"GEAR AID Revivex Cleaner & Conditioner for BCD SCUBA and Dive Equipment 10 fl oz"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256446183524,MCN-IMFRKSDWR-3PC-10X6-BLCK-PARENT,"GEAR AID Wetsuit Repair Kits with Iron-On Neoprene Patch, Fix Seams and Tears",,,,"GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256494150722,MET-WETSUITSHAMPOO-ODOR-BUN,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Odor Kit",,,,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, Odor Kit"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256510047660,MCN-MMESG14OPMARL,"Silicone O Ring Valve Protection Grease for Diving Gear - 1/4 oz",,,,"GEAR AID Silicone Grease, Rubber Conditioner and Lubricant for Dive Gear 0.25 oz"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256510048004,MCN-MMESBDMPT125OZ-2,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz",,,,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz"
medium,29574,"California Prop 65 Warning",FREE_TEXT,256510048061,MCN-ODORREMOVER-10OZ-AMZN,"Gear Aid Revivex Odor Eliminator,10oz",,,,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 10 fl oz"
medium,29576,"California Prop 65 Warning",FREE_TEXT,256508244390,SON-AO40LWRDS,"ASR Outdoor Ultimate Dry Sack 40L PVC Water Resistant 9 Inch Diamater",,,,"Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around"
medium,29577,"California Prop 65 Warning",FREE_TEXT,256510047994,MCN-AKUADIVEKNIFE-BLACK-E2N,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade and Sheath, Black",,,,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade and Sheath, Black"
medium,29577,"California Prop 65 Warning",FREE_TEXT,256512646263,MCN-AKUADIVEKNIFE-BLACK,"Akua Dive Knife with Tang Blunt Tip Blade and Sheath Water Sport - Black",,,,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade, Sheath Green/Black"
medium,31726,"California Prop 65 Warning",FREE_TEXT,256525915661,SON-GRAPHITECRUCIBLES-PARENT,"Universal Tool Graphite Crucible for Melting Gold and Silver (2 Sizes)",,,,"Universal Tool Graphite Crucible for Melting Gold and Silver (Many Sizes)"
medium,31726,"California Prop 65 Warning",FREE_TEXT,256525915725,SON-UT22KGMS-3625L-BLCK,"Universal Tool 22k Gold Marking Stamp for Jewelry Metalworking Arts and Crafts",,,,"22K Gold Marking Stamp for Jewelry Metalworking Arts and Crafts"
medium,31726,"California Prop 65 Warning",FREE_TEXT,256525915748,SON-45IPT-45-SLVR-2,"4.5 Inch 4 Prong Metal Pick-Up Tool Hobby Crafts Jewelry Making with Case",,,,"4 Prong Metal Pick-Up Tool Hobby Crafts Jewelry Making with Case 4.5 Inch"
medium,31726,"Country of Origin",SELECTION_ONLY,256525915661,SON-GRAPHITECRUCIBLES-PARENT,"Universal Tool Graphite Crucible for Melting Gold and Silver (2 Sizes)",,,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla | Antigua and Barbuda | Argentina | Armenia | Aruba | Australia | Austria | Azerbaijan | Bahamas | Bahrain | Bangladesh | Barbados | Belarus | Belgium | Belize | Benin | Bermuda | Bhutan | Bolivia | Bosnia and Herzegovina | Botswana | ...","Universal Tool Graphite Crucible for Melting Gold and Silver (Many Sizes)"
medium,36109,Accents,FREE_TEXT,256510047628,MCN-STRAP-TENDER-AMZN,"GEAR AID Strap Tender for 1"" Webbing",,,,"GEAR AID Strap Tender for 1"" Webbing"
medium,36109,Accents,FREE_TEXT,256510048070,MCN-MGARBDSB-1-BLCK,"GEAR AID Dual Snap Bar Buckle, 1""",,,,"GEAR AID Dual Snap Bar Buckle, 1"", Black"
medium,36109,"California Prop 65 Warning",FREE_TEXT,256510047628,MCN-STRAP-TENDER-AMZN,"GEAR AID Strap Tender for 1"" Webbing",,,,"GEAR AID Strap Tender for 1"" Webbing"
medium,36109,"California Prop 65 Warning",FREE_TEXT,256510048070,MCN-MGARBDSB-1-BLCK,"GEAR AID Dual Snap Bar Buckle, 1""",,,,"GEAR AID Dual Snap Bar Buckle, 1"", Black"
medium,36109,Capacity,FREE_TEXT,256510047628,MCN-STRAP-TENDER-AMZN,"GEAR AID Strap Tender for 1"" Webbing",,,"5 L | 10 L | 15 L | 20 L | 25 L | 30 L | 35 L | 40 L | 45 L | 50 L | 55 L | 60 L | 65 L | 70 L | 75 L","GEAR AID Strap Tender for 1"" Webbing"
medium,36109,Capacity,FREE_TEXT,256510048070,MCN-MGARBDSB-1-BLCK,"GEAR AID Dual Snap Bar Buckle, 1""",,,"5 L | 10 L | 15 L | 20 L | 25 L | 30 L | 35 L | 40 L | 45 L | 50 L | 55 L | 60 L | 65 L | 70 L | 75 L","GEAR AID Dual Snap Bar Buckle, 1"", Black"
