item_id,title,category_id,category_path,aspect_count,status
256446186491,"GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz, 2 pack",183125,"Crafts|Multi-Purpose Craft Supplies|Adhesives & Tape|Other Adhesives & Tape",9,OK
256110410273,"GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",5,OK
256512067987,"Universal Safety Disposable Vest High Visibility One Size Fits Most Orange",183080,"Crafts|Art Supplies|Collage Supplies",6,OK
257018082936,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,"Home & Garden|Yard, Garden & Outdoor Living|Weed & Pest Control|Insect & Grub Control|Insect Zappers",14,OK
256512646263,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade, Sheath Green/Black",29577,"Sporting Goods|Water Sports|Scuba & Snorkeling|Knives",6,OK
256378769153,"Wrist Brace Slingshot with Adjustable Iron Frame - Ammo Included",27363,"Sporting Goods|Camping & Hiking|Hiking Gear|Other Hiking Gear",8,OK
256012360865,"GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 4 fl oz",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,OK
256513894850,"Dual Sided 12pc Wax Clay Carving Pick Spatula Tool Set with Case Arts and Crafts",116496,"Crafts|Sculpting, Molding & Ceramics|Ceramics & Pottery|Pottery Tools & Sets",8,OK
256514435510,"GEAR AID Tenacious Tape No-Sew Mini Repair Patches for Jackets, Tents 1.5""x2.5""",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",11,OK
256514435542,"GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Tent Fabric Kit",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",8,OK
256514435561,"ToolTreaux Stainless Steel Jumbo Tweezer Set Serrated Tips Secure Grip - 3pc",122718,"Crafts|Multi-Purpose Craft Supplies|Crafting Tools|Craft Tweezers",7,OK
256546386816,"ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate",16037,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Flashlights",14,OK
256380454290,"GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors",52373,"Clothing, Shoes & Accessories|Men|Men's Accessories|Key Chains, Rings & Cases",11,OK
256546395553,"10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Drill Bits",13,OK
256515004658,"GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",10,OK
256515004688,"GEAR AID Revivex Leather Boot Care Kit with Cleaner, Brush and Cloth",106123,"Clothing, Shoes & Accessories|Specialty|Clothing & Shoe Care|Shoe Care & Repair|Shoe Cleaners, Conditioners & Polishes",6,OK
255682695078,"Green 8 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256224656914,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 30 Holes per Sq Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256485432774,"GEAR AID Op Drops Anti-Fog and Lens Cleaner for Eyewear and Optics, 0.25 oz",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",7,OK
256016084770,"GEAR AID Zipper Wax and Lubricant Stick for Drysuits and Wetsuits, 4.5g",159151,"Sporting Goods|Water Sports|Other Water Sports",8,OK
255343573163,"SE GP-SB35-MAT Prospector's Choice 10""x27"" Trimmable Riffled Sluice Box Matting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256264332056,"GEAR AID Aquaseal FD Flexible Durable Repair Adhesive, Cure Accelerator, 0.75 oz",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",10,OK
256519121557,"Waterproof Field Notebook Pocket Size 3x5 with Pencil 50 Sheet Outdoor Pad",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",8,OK
256519121588,"ASR Outdoor Waterproof Notebook Memo Pad with Pencil",20164,"Business & Industrial|Office|Office Supplies|Paper Products|Note Pads",6,OK
255290973091,"SE GP3-SS20 Black Prospector's Choice Plastic Sand Scoop For Metal Detecting",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",10,OK
256519595025,"7pc Beginner Gold Panning Kit with 1/2 Classifier Screen, Gold Pan, Snuffer",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
254913999821,"Diamond Coated Flat File Set 6 Different Grits 7""",178974,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Files",13,OK
256523255142,"Gear Aid Aquaseal Cotol-240 Combo Urethane Repair Adhesive and Cure Accelerator",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,OK
255353500529,"GEAR AID Revivex Durable Water Repellent (DWR) Spray for Reproofing Jackets",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",8,OK
255457181082,"GEAR AID Seam Grip Waterproof Sealant Adhesive for Tents, Outdoors, Clear, 1 oz",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",10,OK
254847472929,"GEAR AID Aquaseal NEO Contact Cement for Neoprene and Wetsuit Repair, 1.5 fl oz",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,OK
256525915552,"Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC",261068,"Toys & Hobbies|Action Figures & Accessories|Action Figures",9,OK
256525915558,"Heavy Duty Flat Nail Puller Forged Steel Cats Paw Carpenters 15 Inches",88433,"Everything Else|Every Other Thing",4,OK
256525915570,"Black Stretch Cord Utility Tie with Black Ball - 100 Pack",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",8,OK
256525915604,"Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",7,OK
256525915613,"10pc Insulated Test Lead with Alligator Clips Set 20 Inch",88433,"Everything Else|Every Other Thing",4,OK
256525915628,"Metalworking Ceramic Crucible Tongs Melt Precious Metals 15 Inch",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,OK
256525915629,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece",50382,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Drill Bits",12,OK
256525915632,"Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point",7306,"Sporting Goods|Hunting|Knives & Tools|Other Hunting Knives & Tools",8,OK
256525915634,"Spatula Wax Carver Ceramic Pottery Double Ended Tool Set for Crafts Sewing 7pc",183319,"Crafts|Sculpting, Molding & Ceramics|Other Sculpting Supplies",6,OK
256525915637,"Jumbo Aluminum Utility Carabiner With Grip - Green 7 Inch",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",8,OK
256525915640,"Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",7,OK
256525915643,"ASR Outdoor Large Collapsible 10L Bucket Water Container Gold Panning Bucket",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",9,OK
256525915648,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Rotary Tool Accessories",13,OK
256525915652,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",177887,"Sporting Goods|Hunting|Range & Shooting Equipment|Benches & Rests",12,OK
256525915653,"Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,",158746,"Toys & Hobbies|Preschool Toys & Pretend Play|Kitchens",13,OK
256525915654,"ASR Outdoor 2pc Portable Sluice Box with Gold Panning Backpack Combo Set - Black",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",2,OK
256525915656,"ASR Tactical 6"" Survival Knife with Sheath 550 Paracord Wrapped Handle Full",310,"Sporting Goods|Other Sporting Goods",8,OK
256525915657,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",178974,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Files",12,OK
256525915660,"Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc",50382,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Drill Bits",9,OK
256525915661,"Universal Tool Graphite Crucible for Melting Gold and Silver (Many Sizes)",31726,"Crafts|Beads & Jewelry Making|Other Beads & Jewelry Making",5,OK
256525915662,"Green Sifting Sand Scoop w/ Holes Plastic Beach Hand Trowel for Metal Detecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",5,OK
256525915668,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",28171,"Crafts|Sewing|Cutting Tools|Dressmaker's Scissors & Shears",8,OK
256525915669,"Collapsible Water Storage Carrier with Handle 5 Gallon",181409,"Sporting Goods|Camping & Hiking|Water Bottles & Hydration|Water Carriers",13,OK
256525915671,"ASR Outdoor Prospecting Magnifying Tweezer & Vial Kit - 4x Magnification",11704,"Home & Garden|Tools & Workshop Equipment|Other Tools & Workshop Equipment",8,OK
256525915678,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62""",181398,"Sporting Goods|Camping & Hiking|Camping Hygiene & Sanitation|Camping Towels",11,OK
256525915681,"Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet",181413,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Paracord & Paracord Supplies",12,OK
256525915682,"12x36in Grey Miners Moss 10mm Thick Sluice Box Matting Gold Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256525915684,"Hook and Loop Self Adhesive Sewing Tape 40 Inch 3/4 Wide for Arts Crafts - Black",75564,"Crafts|Multi-Purpose Craft Supplies|Other Multi-Purpose Crafting",7,OK
256525915685,"Assorted Button Cell Batteries for Electronic Repairs 30 Piece",50602,"Consumer Electronics|Multipurpose Batteries & Power|Single Use Batteries",9,OK
256525915687,"Home Hobby Chasing & Goldsmith Hammer",183133,"Crafts|Leathercrafts|Leathercraft Tools|Hammer & Mallets",7,OK
256525915688,"Black Drawstring Security Strings Bag with Stopper",87122,"Sporting Goods|Camping & Hiking|Hiking Backpacks|Daypacks",14,OK
256525915691,"Paper Trimmer 12 Inch Cutting Board Magnetic with Grid Guide Base",183235,"Crafts|Scrapbooking & Paper Crafts|Scrapbooking|Scrapbooking Tools|Paper Trimmers",6,OK
256525915695,"Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each",181413,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Paracord & Paracord Supplies",12,OK
256525915696,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Rotary Tool Accessories",13,OK
256525915701,"7 Function Deluxe Heavy Duty Camping Utensil Multi Tool",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",21,OK
256525915704,"Artist Painting Brushes Set Assorted Sizes 15pc",57209,"Crafts|Art Supplies|Painting Supplies|Artists Brushes",7,OK
256525915705,"Universal Heavy Duty Leather Hollow Punch Set - 6pc",50380,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Punches",12,OK
256525915707,"Tenacious Tape Fabric Repair Mini Patches Outdoor Hiking - Black",177895,"Sporting Goods|Tactical & Duty Gear|Tactical Patches",12,OK
256525915710,"4pk Heavy Duty AA Steadfast Batteries",50602,"Consumer Electronics|Multipurpose Batteries & Power|Single Use Batteries",8,OK
256525915709,"Barbie Gold Star Earrings",19172,"Toys & Hobbies|Preschool Toys & Pretend Play|Dress-Up, Costumes",9,OK
256525915714,"Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen",106984,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Headlamps",13,OK
256525915716,"SE GP3-SS20 Orange Prospector's Choice Plastic Sand Scoop For Metal Detecting",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",10,OK
256525915721,"Hobby Knife Precision Set for Cutting Sculpting Craft Hobby& DIY - 3 Handles &",75564,"Crafts|Multi-Purpose Craft Supplies|Other Multi-Purpose Crafting",7,OK
256525915723,"Tailors Stork Craft Scissors Straight Sharp Tip - 3.5 inch",28171,"Crafts|Sewing|Cutting Tools|Dressmaker's Scissors & Shears",8,OK
256525915724,"6 Pack Utility Knives Home and Office Razor Blades",39057,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Knives & Blades",12,OK
256525915725,"22K Gold Marking Stamp for Jewelry Metalworking Arts and Crafts",31726,"Crafts|Beads & Jewelry Making|Other Beads & Jewelry Making",8,OK
256525915727,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification",156462,"Collectibles|Militaria|Current Militaria (2001-Now)|Original Items|Personal, Field Gear|Dog Tags",3,OK
256525915728,"Single Band Folding Slingshot Molded Grip Leather Pouch",117141,"Sporting Goods|Outdoor Sports|Air Guns & Slingshots|Slingshots",11,OK
256525915731,"SE DH09HS Diamond Hole Saw Set (10 Pc.)",122838,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Saw Blades|Other Saw Blades",8,OK
256525915734,"ASR Outdoor Green Glow Sticks - 3 Pack",159091,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Glow Sticks",12,OK
256525915735,"ASR Outdoor 6 Piece 6.5 Inch Ninja Kunai Set Assorted Colors With Sheath Set",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",8,OK
256525915736,"Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",6,OK
256525915737,"2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm",122838,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Saw Blades|Other Saw Blades",11,OK
256525915740,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",14,OK
256525915744,"ASR Outdoor 6"" Inch Mini Gold Panning Classifier Sift 20 Holes per Square Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",5,OK
256525915738,"Universal Hobby Rotary Tool Set w/ Revolving Stand - 276pc",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",6,OK
256525915745,"Disney Princess Girls Deluxe Hair Accessory Backpack Set - Pink",19172,"Toys & Hobbies|Preschool Toys & Pretend Play|Dress-Up, Costumes",9,OK
256525915747,"Folding Pocket Knife Drop Point Blade with Pouch",178084,"Sporting Goods|Hunting|Knives & Tools|Butchering Knives, Tools & Sets",7,OK
256525915748,"4 Prong Metal Pick-Up Tool Hobby Crafts Jewelry Making with Case 4.5 Inch",31726,"Crafts|Beads & Jewelry Making|Other Beads & Jewelry Making",7,OK
256525915753,"ASR Outdoor Collectible Dagger Bowie Knife Etched Bear Sheath Ergonomic Handle",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",12,OK
256525915756,"Universal Diamond Knife and Blade Sharpening Block Set 3 Piece",116005,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Sharpeners",9,OK
256525915757,"Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc",178974,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Files",13,OK
256525915759,"ASR Outdoor 50 Pack 3ml 5.5"" Inch Pipette Droppers for Gold Panning Dredging",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256525915760,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,",19100,"Toys & Hobbies|Games|Board & Traditional Games|Vintage Manufacture",10,OK
256525915776,"Jewelers Eye Loupe 14X Magnification for Precision Hobby Arts and Craft Projects",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",6,OK
256525915777,"ASR Outdoor Brass Probe Tool",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,OK
256525915779,"Universal Home 4-piece Black Kitchen Knife Set",177005,"Home & Garden|Kitchen, Dining & Bar|Flatware, Knives & Cutlery|Kitchen & Steak Knives",10,OK
256525915780,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Rainbow",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",9,OK
256525915782,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",10,OK
256525915783,"Crew Socks One Size Fits Most Southwest Pattern Blue",181362,"Sporting Goods|Camping & Hiking|Clothing|Men's|Socks",8,OK
256525915787,"Multipurpose Emergency Work Light - 500 Lumen 5w COB 12SMD",183904,"Business & Industrial|Facility Maintenance & Safety|Safety Signs & Traffic Control|Other Safety Signs & Traffic Control",7,OK
256525915790,"Blue 10 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256525915798,"Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool",134765,"Crafts|Beads & Jewelry Making|Beading & Jewelry Making Tools|Jewelry Pliers & Shears",8,OK
256525915800,"ASR Outdoor 8"" Eagle Head Folding Pocket Knife",7306,"Sporting Goods|Hunting|Knives & Tools|Other Hunting Knives & Tools",10,OK
256525915802,"Premium Jewelers Saw Blades 0/4 Size - 144pc Set",122838,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Saw Blades|Other Saw Blades",6,OK
256525915806,"ASR Outdoor 8"" Pocket Knife - Orange",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",11,OK
256525915807,"ASR Outdoor Jumbo Carabiner - 6.5"" Dark Blue",3628,"Collectibles|Pez, Keychains, Promo Glasses|Keychains|Modern (1970-Now)",5,OK
256525915808,"Small Field Knife Pocket Fishing Tackle Box Grooved Angle Sharpening Stone",66826,"Sporting Goods|Hunting|Knives & Tools|Sharpening Tools & Accessories",13,OK
256525915818,"High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc",50382,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Drill Bits",12,OK
256525915822,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",20725,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Barbecue Tools",12,OK
256525915826,"Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large",23782,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hand Tool Sets",13,OK
256525915827,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Home & Garden|Yard, Garden & Outdoor Living|Weed & Pest Control|Insect & Grub Control|Swatters",13,OK
256525915831,"9 Pocket Tool Belt Pouch Heavy Duty Suede Leather For Hammer Nails, Pink",42362,"Home & Garden|Tools & Workshop Equipment|Tool Boxes & Storage|Tool Bags, Belts & Pouches",14,OK
256525915833,"Sand Scooper Heavy Duty Plastic for Metal Detecting 12.5 Inch Blue",88433,"Everything Else|Every Other Thing",3,OK
256525915836,"ASR Outdoor 3lb Paydirt Backpack Gold Panning Kit Mini Auminum Sluice Box, 15pc",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256525915844,"ASR Outdoor Jumbo Carabiner - Chrome Silver",50814,"Sporting Goods|Outdoor Sports|Climbing & Caving|Carabiners & Hardware",9,OK
256525915848,"COB LED Circular Lighting Module - 12 Bulb 240 Lumen",159092,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Other Camping Lights",7,OK
256525915849,"ASR Outdoor Heavy Duty Camp Axe Hatchet with Sheath- Survival Prep",75234,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Camping Hatchets & Axes",14,OK
256525915851,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red",181042,"Home & Garden|Yard, Garden & Outdoor Living|Weed & Pest Control|Insect & Grub Control|Swatters",13,OK
256525915852,"ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",10,OK
256525915854,"Bald Eagle Dagger 3pc American Flag Knife Collector Set",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",12,OK
256525915855,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",50382,"Home & Garden|Tools & Workshop Equipment|Power Tool & Air Tool Accessories|Drill Bits",12,OK
256525915860,"Black Stretch Cord with Black Ball 8 Inch Length - 100 Pack",85917,"Home & Garden|Tools & Workshop Equipment|Workshop Equipment|Tie Downs & Straps",11,OK
256525915861,"Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds,",84912,"Toys & Hobbies|Radio Control & Control Line|Remote-Controlled Toys",10,OK
256525915863,"Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",42576,"Sporting Goods|Hunting|Knives & Tools|Fixed Blade",8,OK
256525915864,"Magnetic Separator Pick Up Tool Industrial Quality 8 lbs Quick Release Handle -",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",9,OK
256525915865,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern",168867,"Sporting Goods|Camping & Hiking|Flashlights, Lanterns & Lights|Lanterns",13,OK
256525915867,"ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",9,OK
256494150722,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, Odor Kit",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",7,OK
256525915869,"Gear Aid Wilderness Travel Medicine Emergency Guide",75035,"Health & Beauty|Health Care|First Aid|Kits & Bags",12,OK
256525915872,"Hardwood Handled 15"" Goldsmith Crucible Pot Holder With Adjustable Steel Tongs",20661,"Home & Garden|Kitchen, Dining & Bar|Linens & Textiles|Oven Mitts & Potholders",10,OK
256525915874,"Disney Kids Jump Rope - Mickey Mouse Roadsters",62134,"Sporting Goods|Fitness, Running & Yoga|Fitness Equipment & Gear|Jump Ropes",12,OK
256525915879,"Fishing Fillet Knife with Sheath and Floating Handle for Outdoor Sports - 6 Inch",159926,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Other Heating, Cooking & Eating",9,OK
256525915880,"12pc Professional Wood Carving Chisel Set Various Blades Woodworking Clay and",178972,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Chisels",13,OK
256525915882,"Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch",75235,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Camping Knives",8,OK
256525915885,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory",28171,"Crafts|Sewing|Cutting Tools|Dressmaker's Scissors & Shears",7,OK
256525915894,"(24 Pack) Emergency Blanket Insulated Thermal Reflector Retains Body Heat",181415,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Other Outdoor Survival Gear",14,OK
256525915895,"Compact Eye Glass Repair Case Kit 11pc",117039,"Jewelry & Watches|Watches, Parts & Accessories|Parts, Tools & Guides|Tools & Repair Kits",9,OK
256525915897,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits",42255,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Screwdrivers & Nutdrivers",13,OK
256525915902,"Multi Function Stainless Steel Utility Pocket Knife w/ Carrying Pouch",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",7,OK
256525915904,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",29509,"Home & Garden|Household Supplies & Cleaning|Cleaning Tools|Cleaning Towels & Cloths",12,OK
256525915906,"ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces",13871,"Collectibles|Tools, Hardware & Locks|Tools|Carpentry, Woodworking|Chisels",5,OK
256525915907,"Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming 6 Extra Blades 4pk",101915,"Health & Beauty|Salon & Spa Equipment|Scissors & Shears",12,OK
256525915909,"3pc Fantasy Dragon Dagger Set Medieval Decorative Knife Collectible Display",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",20,OK
256525915914,"12x36in Green Miners Moss 10mm Thick Sluice Box Matting Gold Prospecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256525915915,"Tenacious Tape Mini Repair Patches Technical Camping and Hiking - Clear",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",8,OK
256525915928,"SE 8372SH Stone Hammer, 10""",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",8,OK
256525915929,"Gear Aid Ultra Strong 7-Strand 550 Paracord for Outdoor Camping Hiking Survival",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,OK
256525922766,"Jumbo Aluminum Utility Carabiner With Grip - Pink 7 Inch",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",8,OK
256525922794,"Sand Scooper Heavy Duty Plastic for Metal Detecting 12.5 Inch Green",88433,"Everything Else|Every Other Thing",3,OK
256525922804,"Large Sifting Sand Scoop w/ Holes Plastic Beach Hand Trowel for Metal Detecting",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",5,OK
256525927096,"Jumbo Aluminum Utility Carabiner With Grip - Silver 7 Inch",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",8,OK
256525927112,"Large Sifting Scoop Pay Dirt Hand Trowel for Gold Panning - Orange",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",5,OK
256525927147,"ASR Outdoor 12.5 Inch Orange Heavy Duty Plastic Gold Panning Sand Scoop",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
255033244446,"Chefs Kitchen Home Knife Sharpening T13 Steel Rod Industrial Grade - 12 inch",116005,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Sharpeners",9,OK
256526374819,"Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver",45237,"Clothing, Shoes & Accessories|Women|Women's Accessories|Key Chains, Rings & Finders",10,OK
256526374832,"Jumbo Aluminum Utility Carabiner with Grip - Black 7 Inch",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",8,OK
