item_id,sku,name,category_id,aspect,importance,mode,proposed_value,source,ai_generated,status,title
256508244336,SON-82SSSS-BUN-HPN,"8"" 2 Sided Knife Blade Sharpener Sharpening Stone",43220,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Two Sided Knife Sharpener Sharpening Stone 8"""
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,Voltage,recommended,FREE_TEXT,,usurper:voltage_ebay,no,no_source_value,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",20641,"Number of Items in Set",recommended,FREE_TEXT,1,usurper:number_of_pieces,no,ok,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
256510041735,LST-KARAOKE-KEYBOARD-A57,"KidPlay Products Little Pianist Singing Musical Karaoke Keyboard Lights Up Blue",64602,"Items Included",recommended,FREE_TEXT,,usurper:package_includes,no,no_source_value,"KidPlay Karaoke Keyboard - Blue"
256510047690,4SN-FINGERLINGS-DIARY-10408,"KidPlay Products Fingerlings Friendship at your Fingertips Secret Diary 7 Pieces",45112,"Special Attributes",recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"Fingerlings Secret Diary Girls Journal Set"
256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
256510047966,SON-100PKZIPLOCKBAG-PARENT,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies",43504,Theme,recommended,FREE_TEXT,,usurper:theme,no,no_source_value,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
256510048002,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"4pk - Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",46282,"Number of Items in Set",recommended,FREE_TEXT,4,ai:count,yes,ok,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256525915604,SON-5INFOLDINGKNIFE-BLK,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch",48818,"Blade Type",recommended,FREE_TEXT,"Drop Point",usurper:blade_type_ebay,no,ok,"Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch"
256525915640,SON-5INFOLDINGKNIFE-SLV,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",48818,"Blade Type",recommended,FREE_TEXT,"Drop Point",usurper:blade_type_ebay,no,ok,"Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver"
256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,Voltage,recommended,FREE_TEXT,,usurper:voltage_ebay,no,no_source_value,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,Voltage,recommended,FREE_TEXT,,usurper:voltage_ebay,no,no_source_value,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915735,NPT-ASTKUNAI-6PC,"ASR Outdoor 6 Piece 6.5 Inch Ninja Kunai Set Assorted Colors With Sheath Set",73522,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"ASR Outdoor 6 Piece 6.5 Inch Ninja Kunai Set Assorted Colors With Sheath Set"
256525915852,SON-POCKET-KNIFE-KFD702,"ASR Outdoor Sleek 7"" Folding Pocket Knife Drop Point Blade, Black",48818,"Blade Type",recommended,FREE_TEXT,,usurper:blade_type_ebay,no,no_source_value,"ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
256525915854,ASR-EDACS-BUN-3PC-MED-BNDL,"Bald Eagle Dagger 3pc American Flag Knife Collector Set",73522,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Bald Eagle Dagger 3pc American Flag Knife Collector Set"
256525915867,NPT-OPENRESCUEKNIFE-SILVER,"ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter",48818,"Blade Type",recommended,FREE_TEXT,"Drop Point",usurper:blade_type_ebay,no,ok,"ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter"
256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,"Care Instructions",recommended,FREE_TEXT,,usurper:care_instructions_amazon,no,no_source_value,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
256508244371,SON-13IPOCSCHS-3PC-13-SLVR-6PK,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades",75237,"Blade Material",recommended,FREE_TEXT,,usurper:blade_material_ebay,no,no_source_value,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades"
256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,Voltage,recommended,FREE_TEXT,,usurper:voltage_ebay,no,no_source_value,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
256525915552,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",261068,"Vehicle Type",recommended,FREE_TEXT,,usurper:vehicletype_walmart,no,no_source_value,"Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
256525915779,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",177005,"Blade Length",recommended,FREE_TEXT,,usurper:blade_length_ebay,no,no_source_value,"Universal Home 4-piece Black Kitchen Knife Set"
256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,"Head/Face Material",recommended,FREE_TEXT,,usurper:head_material_type_amazon,no,no_source_value,"Orange Emergency Hammer Window Punch and Seat Belt Cutter"
256525915849,NPT-HDCAHWSB-2PC-STD-BLCK,"ASR Outdoor Heavy Duty Camp Axe Hatchet with Sheath- Survival Prep",75234,"Blade Material",recommended,FREE_TEXT,,usurper:blade_material_ebay,no,no_source_value,"ASR Outdoor Heavy Duty Camp Axe Hatchet with Sheath- Survival Prep"
256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",20763,"Head/Face Material",recommended,FREE_TEXT,,usurper:head_material_type_amazon,no,no_source_value,"SE 8372SH Stone Hammer, 10"""
255457181082,MCN-SEAMGRIPWP-PARENT,"GEAR AID Seam Grip WP Waterproof Sealant and Adhesive for Tents and Outdoor Fabric, Clear",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Seam Grip Waterproof Sealant Adhesive for Tents, Outdoors, Clear, 1 oz"
256264332056,MCN-GAMEAACCRA-3PC-SML-CLR-PARENT,"GEAR AID Aquaseal FD Flexible Durable Repair Adhesive and Cure Accelerator",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Aquaseal FD Flexible Durable Repair Adhesive, Cure Accelerator, 0.75 oz"
256376275265,MCN-SEAMGRIP-REPAIRKIT-PARENT,"GEAR AID Seam Grip WP Field Repair Kit for Tents and Outdoor Gear",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Seam Grip WP Field Repair Kit for Tents and Outdoor Gear, Clear 0.25 oz"
256446183453,MCN-TTAPE-SILNYLON-3X5-PARENT,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent and Tarp Repair, 3""x5""",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5"""
256446183505,MCN-TENTAPE-GEARPATCHES-PARENT,"Gear Aid Tenacious Tape Gear Patches for Jacket, Tent and Outerwear Repair, 3"" x 20""",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Tenacious Tape Wildlife Patches for Jackets, Tent, Gear Repair 3"" x 20"""
256462817275,SON-TCFPKCB12IX15I-BUN-2PC-2PK-CLR-4PACK,"(4 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",46282,Shape,recommended,FREE_TEXT,,usurper:shape,no,no_source_value,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256470598874,SON-CUTBRD12X15-VARZ-4PK,"(4 Pack) Thin Clear Flexible Cutting Board Mat 12 x 15 inch",46282,Shape,recommended,FREE_TEXT,,usurper:shape,no,no_source_value,"Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",50382,"Item Weight",recommended,FREE_TEXT,0.23,usurper:weight,no,ok,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256495157311,MCN-MTCARTRC-5FT-CLR-PARENT,"GEAR AID Tenacious Tape Repair and Seam Tape for Tents and Vinyl",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Tenacious Tape Repair for Tents and Vinyl, Clear Roll, 1.5""x 60"""
256508244360,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PACK,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",46282,Shape,recommended,FREE_TEXT,,usurper:shape,no,no_source_value,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)"
256508244379,SON-BGMN-LG-BLCK,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk",20725,"Number of Items in Set",recommended,FREE_TEXT,2,usurper:number_of_pieces,no,ok,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
256508244417,SON-BLE-BBQMATS-BLK-2PC,"Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13 x 15 Inch, 2pk",20725,"Number of Items in Set",recommended,FREE_TEXT,2,usurper:number_of_pieces,no,ok,"Beille Black BBQ Grill Accessories Reusable Non Stick Grilling Mats 13x15"" 2pk"
256508244425,SON-UTTHDFSSP-1025-WDN,"Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle",262020,"Set Includes",recommended,FREE_TEXT,"*(1) Dual Head Texturizing Hammer - Rounded Stripes & Square...",usurper:package_includes,no,too_long,"Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle"
256508244457,SON-BFTOUMT-MED-BLCK,"ASR Outdoor Barbecue Fork Extendable Metal Dual Prong Fire Cooking Utensil",20725,"Number of Items in Set",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil"
256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",50382,"Item Weight",recommended,FREE_TEXT,0.25,usurper:weight,no,ok,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
256508244506,SON-PJEGFTSD-7PC-SML-SLVR,"ToolTreaux 7pc Precision Jewelers Eyeglass Repair Kit Screwdriver Set Hobby Tools",262020,"Set Includes",recommended,FREE_TEXT,"(1) Set of 7 Flat Tip Screw Driver",usurper:package_includes,no,ok,"Precision Jeweler Eye Glasses Flat Tip Screw Driver - 7pc"
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,"Number of Items in Set",recommended,FREE_TEXT,12,ai:count,yes,ok,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,"Item Weight",recommended,FREE_TEXT,0.2,usurper:weight,no,ok,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
256508701447,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",20725,"Number of Items in Set",recommended,FREE_TEXT,3,ai:count,yes,ok,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Number of Items in Set",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
256508701517,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Number in Pack",recommended,FREE_TEXT,1,usurper:number_of_pieces,no,ok,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
256510047693,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",183393,"Number of Lights",recommended,FREE_TEXT,,usurper:number_of_light_sources_amazon,no,no_source_value,"Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
256510047923,SON-RINGSIZESTICK-10IN,"SE JT114RS 10"" Aluminum Ring Stick",262020,"Set Includes",recommended,FREE_TEXT,"(1) Aluminum Ring Stick",usurper:package_includes,no,ok,"SE JT114RS 10"" Aluminum Ring Stick"
256510047969,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",50382,"Item Weight",recommended,FREE_TEXT,0.3,usurper:weight,no,ok,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
256510048002,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"4pk - Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",46282,Shape,recommended,FREE_TEXT,,usurper:shape,no,no_source_value,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk"
256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",50382,"Item Weight",recommended,FREE_TEXT,0.04,usurper:weight,no,ok,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
256510048039,SON-JEWELLOUPE-10XP-TT,"ToolTreaux 10X Jewelers Loupe 25mm Diameter Glass Lens Magnifier Plastic",262020,"Set Includes",recommended,FREE_TEXT,"(1) 10X Jewelers Loupe",usurper:package_includes,no,ok,"ToolTreaux 10X Jewelers Loupe 25mm Diameter Glass Lens Magnifier Plastic"
256510048094,SON-AOPMTSFGP-SML-GRY-HPNR,"SE JT-GT26 Small Precious Metal Testing Stone",262020,"Set Includes",recommended,FREE_TEXT,"*(1) ASR Outdoor Testing Stone",usurper:package_includes,no,ok,"SE JT-GT26 Small Precious Metal Testing Stone"
256514435510,MCN-TTAPEREPAIRPATCHES-AMZ-PARENT,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets, Tents and Rain Gear, 1.5""x2.5""",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Tenacious Tape No-Sew Mini Repair Patches for Jackets, Tents 1.5""x2.5"""
256515004658,MCN-SEAMGRIP-TF-PARENT,"Gear Aid Seam Grip TF Tent Fabric Sealer for Waterproofing",36120,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz"
256525915629,SON-DBSRT40G-50PC-STD-YLLW,"50pc Diamond Burr Set for Rotary Tool, 40 Grit",50382,"Item Weight",recommended,FREE_TEXT,,usurper:weight,no,no_source_value,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
256525915632,SON-PAKAWOODKNIFE-3IN,"ASR Outdoor Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point",7306,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point"
256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,"Number of Items in Set",recommended,FREE_TEXT,228,usurper:number_of_pieces,no,ok,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,"Item Weight",recommended,FREE_TEXT,1.3,usurper:weight,no,ok,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,"Item Weight",recommended,FREE_TEXT,0.3,usurper:weight,no,ok,"Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Number of Items in Set",recommended,FREE_TEXT,100,ai:count,yes,ok,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Item Weight",recommended,FREE_TEXT,1.18,usurper:weight,no,ok,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
256525915736,SON-HHMHDSS4XM-5X3X25,"Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification",262020,"Set Includes",recommended,FREE_TEXT,"(1) Magnifier",usurper:package_includes,no,ok,"Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification"
256525915738,SON-ROTARY-TOOL-KIT-RA9276,"Universal Tool 276pc Rotary Tool Accessories Kit on Revolving Stand",262020,"Set Includes",recommended,FREE_TEXT,"-52 PC. Sand belts-8 PC. Felt wheels-1 PC. Felt bullet-2 PC....",usurper:package_includes,no,too_long,"Universal Hobby Rotary Tool Set w/ Revolving Stand - 276pc"
256525915747,SON-POCKETKNIFE-BLK,"ASR Outdoor Sleek EDC 7"" Folding Pocket Knife Drop Point Blade, Black",178084,"Handle Material",recommended,FREE_TEXT,"Stainless Steel",usurper:handle_material_ebay,no,ok,"Folding Pocket Knife Drop Point Blade with Pouch"
256525915776,SON-JEL14XMFPHCP-14X-BLCK,"Jewelers Eye Loupe 14X Magnification for Precision Hobby Arts and Craft Projects",262020,"Set Includes",recommended,FREE_TEXT,"(1) 14X Eye Loupe",usurper:package_includes,no,ok,"Jewelers Eye Loupe 14X Magnification for Precision Hobby Arts and Craft Projects"
256525915800,NPT-8INPOCKETKNIFE-EAG,"ASR Outdoor Back Lock Folding American Eagle Pocket Knife Collectible Gift, 8 inch",7306,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"ASR Outdoor 8"" Eagle Head Pocket Knife"
256525915818,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",50382,"Item Weight",recommended,FREE_TEXT,0.05,usurper:weight,no,ok,"High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
256525915822,SON-BFTOU-MED-BLCK,"ASR Outdoor BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories",20725,"Number of Items in Set",recommended,FREE_TEXT,1,usurper:number_of_pieces,no,ok,"BBQ Fork Telescoping 2 Prong Cooking Utensil - Camping Accessories"
256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Number in Pack",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Number in Pack",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
256525915855,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",50382,"Item Weight",recommended,FREE_TEXT,0.05,usurper:weight,no,ok,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
256525915863,SON-AO155IMWSAH-155-BLCK-WSH,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",42576,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
256525915864,SON-MSPT-8LBS,"ASR Outdoor Gold Panning Portable Compact 8lb Magnetic Pickup Tool with Quick Release Rubber Handle - Black",262020,"Set Includes",recommended,FREE_TEXT,"(1) Magnetic Pick-Up Tool",usurper:package_includes,no,ok,"Magnetic Separator Pick Up Tool Industrial Quality 8 lbs Quick Release Handle -"
256525915882,SON-NECKKNIFE-BLU,"4 Inch ASR Outdoor Fixed Blade Tanto Point Neck Knife - Blue",75235,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch"
256525915902,SON-SSMFUPKWCP-2PC,"ASR Outdoor Stainless Steel Multi-tool Utility EDC Pocket Knife with Carry Pouch",75236,Material,recommended,FREE_TEXT,Metal,usurper:material,no,ok,"Multi Function Stainless Steel Utility Pocket Knife w/ Carrying Pouch"
256529646593,MCN-BURIDIVEKNIFE-PARENT,"Tactical Buri Multipurpose Utility Dive Knife 8 Inch (2 Colors)",75235,"Handle Material",recommended,FREE_TEXT,,usurper:handle_material_ebay,no,no_source_value,"GEAR AID Buri Drop Point Knife with Sheath, 3"" Blade, Orange/Black"
256546395553,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,"Item Weight",recommended,FREE_TEXT,0.5,usurper:weight,no,ok,"10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
254913999821,SON-7DCFFS6DG-6PC-7E-RD,"ToolTreaux 6 Piece Diamond Coated Flat File Set, Steel Files Assorted Grits 6pc",178974,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Diamond Coated Flat File Set 6 Different Grits 7"""
256444840061,ASR-MEDIUMSIZECARABINERSKEEP,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk",50814,"Product Type",recommended,FREE_TEXT,,usurper:product_type,no,no_source_value,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk"
256446183403,SON-ICE-TEMPERED-SCISSOR-SP102-4PK,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch",101915,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch"
256462817259,SON-11ISCCMTWCC-20PC-SML-SLVR,"(20 Pack) ASR Outdoor 11 in 1 Multi Function Credit Card Sized Tool",75236,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"11 Function Credit Card Sized Multi-tool - 20 Pack"
256462817275,SON-TCFPKCB12IX15I-BUN-2PC-2PK-CLR-4PACK,"(4 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",46282,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)"
256462854889,SON-AO155IMWSAH-155-BLCK-2,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",73522,"Blade Type",recommended,FREE_TEXT,Straightback,usurper:blade_type_ebay,no,ok,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
256470598874,SON-CUTBRD12X15-VARZ-4PK,"(4 Pack) Thin Clear Flexible Cutting Board Mat 12 x 15 inch",46282,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)"
256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",50382,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
256500167211,SON-3IN1CUSKFS-3PC-ONE-SLVR,"ASR Outdoor 3pc Camping Utensil Set Military Ration Knife Fork Spoon Accessories",87133,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Camping Utensil Set Knife Fork Spoon"
256504787666,SON-URCHCTFTW6EB-8,"Universal Unisex Razor Comb Home Hair Cut Scissor with 5 Extra Blades",101915,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades"
256508244300,SON-RKBRPRBF8828HK-12PC-SML-SLVR,"10pc Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife",39057,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc"
256508244301,SON-TROWELKNEELINGPADCOMBO,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set",75669,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set"
256508244309,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
256508244319,SON-TS2ISSCS-6PC,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
256508244327,SON-WBSTAS-28PC-28PC-BRNZ,"28pc Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting",46413,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc"
