item_id,sku,name,category_id,aspect,importance,mode,proposed_value,source,ai_generated,status,title
127389932577,KOL-BIKE-LOCK-GR242-GRN,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long",58100,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long"
127389932579,ASR-HWW8HPS-BUN-PARENT,"ASR Outdoor Hand Warmers Heat Pads 10 Hour Protection for Camping, Hiking, Outdoors",159183,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"ASR Outdoor Cold Weather 10 Hour Hand Warmer Pocket Camp Fire Survival Prepper"
127389932581,SON-ROTARY-TOOL-KIT-RA9276,"Universal Tool 276pc Rotary Tool Accessories Kit on Revolving Stand",260207,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"Universal Tool 276 Pc Rotary Tool Accessories Kit on Revolving Stand"
127389932583,SON-ASRF-LGHAMMER-PARENT,"Large Universal Car Emergency Hammer Window Punch and Seat Belt Cutter Tool",20763,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Large Universal Car Emergency Hammer Window Punch Seat Belt Cutter Tool 2pk 4pk"
127389932587,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",75233,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
127389932589,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
127389932590,ASR-AOTAC-BUN-2PC-12PK-3B1-BLCK,"24pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"24pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps"
127389969219,SON-TROWELKNEELINGPADCOMBO,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set",75669,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set"
127389969226,SON-URAASATKFD-A-IR-TT,"ToolTreaux Assorted Abrasive Stone Burrs with Mandrels High Speed Sanding 100pc",260207,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Assorted Abrasive Stone Burrs with Mandrels High Speed Sanding 100pc"
127389969229,UNV-UHAOUKK-BUN-6PK-S-ASSRTD,"6 Pack Utility Knives Home and Office Razor Blades",39057,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"6 Pack Utility Knives Home and Office Razor Blades"
127389969234,DLX-COLLAPBAG-27-CG108,"ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag 2.8L",181409,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor Foldable Portable Clear Camping Collapsible Water Storage Bag 16.9oz"
127389969237,SON-ICE-TEMPERED-SCISSOR-SP104,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 6.5 inch",101915,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 6.5 inch"
127416297526,SON-HOOKSNPICKS-6PC,"ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces",303,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"6PC Complete Hook and Pick Precision Automotive Tool Set Puller Removers"
127457742950,LST-KIDSGOLFCADDYSET-BLUE,"KidPlay Products Kids Toddler Outdoor Golf Club Pretend Play Set - Blue",115280,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Blue"
127790044097,HGR-I6FUASNBAWPP-6FT,"Destination Gear 6ft Italian Market Patio Umbrella Blue and White Stripes with Tilt",180998,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Destination Gear 6ft Italian Market Patio Umbrella Blue White Stripes with Tilt"
127838564661,4SN-BLE-FINEMESHCOLANDERS-2PC-STD,"Beille 2pc Fine Mesh Stainless Steel Colander Set, Pasta Strainer, Rice Washer, Fruit & Vegetable Strainer with Handles (11” & 8.75”)",20636,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Beille 2pc Fine Mesh Stainless Steel Colander Set, Pasta Strainer, Rice Washer,"
127850350544,SON-HDSCISSORS-SC20509,"ToolTreaux 8.5 Inch Heavy Duty Scissors with Stainless Steel Blades, Non-Slip Rubber Grip",122938,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 8.5 Inch Heavy Duty Scissors with Stainless Steel Blades NonSlip Grip"
233743981170,SON-URCHCTFTW6EB-8,"Universal Unisex Razor Comb Home Hair Cut Scissor with 5 Extra Blades",101915,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming with 6 Extra Blades"
235100299670,SON-WRRFSDE175MM-10PC-SML-SLVR,"ToolTreaux 10pc Double Ended Fine Cut Riffler File Set for Metal Jewelry Work",178974,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 10pc Double Ended Fine Cut Riffler File Set for Metal Jewelry Work"
235244103905,HWK-TTX-METALSIFTSET-5PC,"ToolTreaux Interchangeable Fine Mesh Sieve Set Gardening Composting Tools, 5pc",20636,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Interchangeable Fine Mesh Sieve Set Gardening Composting Tools, 5pc"
235396232983,4SN-MOODLIGHT-RECTANGLE-2PK,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor",20702,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor"
235436886860,SON-AO6ITWBNKFB-6E-BLCK,"Serrated Fixed Blade Tanto Point Hunting Neck Knife - Black",73522,"Blade Type",recommended,FREE_TEXT,,usurper:blade_type_ebay,no,no_source_value,"6inch ASR Outdoor Serrated Fixed Blade Tanto Point Hunting Neck Knife - Black"
235441319364,SON-100PKZIPLOCKBAG-PARENT,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies",86174,Thickness,recommended,FREE_TEXT,,usurper:thickness,no,no_source_value,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies"
235463330536,SON-ZIPPERPULLCOMPASS-BLK-2PK,"ASR Outdoor Black Zipper Pull Mini Pocket Compass Survival Gear, 2pk",52482,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor Black Zipper Pull Mini Pocket Compass Survival Gear, 2pk"
235480965695,NPT-ANIMALHUNTINGKNIFE-PARENT,"ASR Outdoor 13.5"" Collector's Hunting Knife with Animal Head Pommel",73522,"Blade Type",recommended,FREE_TEXT,,usurper:blade_type_ebay,no,no_source_value,"ASR Outdoor 13.5"" Collector's Hunting Knife with Animal Head Pommel Many Styles"
235528772889,4SN-TOUCHWATCH-56920-PARENT,"Licensed Girls LED Display Digital Touch Screen Watch for Kids (18 Styles)",31387,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"Licensed Kids LED Display Digital Touch Screen Watch Boys Girls Cartoons"
235539278220,4SN-DOVEHANDSOAP-PNK-WAL-NOVAR,"Dove Pink Deep Moisturizing Cream Beauty Bar Hand Soap Facial or Body 4oz",180924,Type,recommended,FREE_TEXT,,usurper:type,no,no_source_value,"Dove Pink Deep Moisturizing Cream Beauty Bar Hand Soap Facial or Body 4oz"
235548997300,HWK-10POCKETTOOLBELT-PARENT-TT,"ToolTreaux 10 Pocket Suede Leather Tool Pouch Hammer Drill Tool Bag",42362,Features,recommended,FREE_TEXT,,usurper:features_ebay,no,no_source_value,"ToolTreaux 10 Pocket Suede Leather Tool Pouch Hammer Drill Tool Bag"
235548997300,HWK-10POCKETTOOLBELT-PARENT-TT,"ToolTreaux 10 Pocket Suede Leather Tool Pouch Hammer Drill Tool Bag",42362,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 10 Pocket Suede Leather Tool Pouch Hammer Drill Tool Bag"
235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",177005,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
235555762740,SON-13IPOCSCHS-3PC-13-SLVR,"Portable Outdoor Camping Survival Wire Hand Saw Two 35 cm Blades",75237,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Portable Outdoor Camping Survival Wire Hand Saw Two 35 cm Blades"
235566257605,SON-DIAMONDBURRBITSET-30-PARENT,"30pc Diamond Tip Cutting Burr Bit Set for Rotary Tool (Many Grit Sizes)",260207,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"30pc Diamond Tip Cutting Burr Bit Set for Rotary Tool (Many Grit Sizes)"
235578359942,NPT-STK440SS-3PC-6-SLVR,"ASR Tactical 3 Piece Throwing Knife Set 440 Stainless Steel with Compact Carrying Case",73522,"Blade Type",recommended,FREE_TEXT,,usurper:blade_type_ebay,no,no_source_value,"3 Piece Throwing Knife Set 440 Stainless Steel with Compact Carrying Case"
235579675193,SON-DUKCS-52PC-A,"52pc Deluxe Utility Cutting Knife Complete Precision Modeling Set",39057,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"52pc Deluxe Utility Exacto Knife Blade Complete Modeling Set Craft Hobby"
235588568699,SON-10SCHHSMFM-2,"ASR Outdoor 10 inch Stone Carving Hammer Hardened Steel Mallet for Masonry",20763,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"10"" Stone Carving Hammer Hardened Steel Mallet for Masonry"
235917170385,EVR-ASRO-21LDUFFLEBAG-BLK,"ASR Outdoor 21L Everyday Carry Small Duffel Bag for Travel Gym Outdoor Gear, Black",52357,"Fabric Type",recommended,FREE_TEXT,,usurper:fabric_type_amazon,no,no_source_value,"ASR Outdoor 21L Everyday Carry Black Duffel Bag for Travel Gym Outdoor Gear"
235917170385,EVR-ASRO-21LDUFFLEBAG-BLK,"ASR Outdoor 21L Everyday Carry Small Duffel Bag for Travel Gym Outdoor Gear, Black",52357,"Hardware Material",recommended,FREE_TEXT,,usurper:material,no,no_source_value,"ASR Outdoor 21L Everyday Carry Black Duffel Bag for Travel Gym Outdoor Gear"
236025492026,SON-ASRO-SSCOFFEEMUG-PARENT,"ASR Outdoor 304 Stainless Steel Coffee Mug with Collapsible Handles Camping Essentials, Brushed Silver (12oz or 22oz)",181383,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor 304 Stainless Steel Coffee Mug with Collapsible Handles (2 Sizes)"
236153746008,NPT-BLKKNIFE-HWT268BK,"ASR Tactical Kwaiken Blade Full Tang Knife with Slim Kydex Sheath - Black",73522,"Blade Type",recommended,FREE_TEXT,,usurper:blade_type_ebay,no,no_source_value,"ASR Tactical Kwaiken Blade Full Tang Knife with Slim Kydex Sheath 8.5“ Black"
236206659191,MCN-GARVXPCW-BNDL-AMZ,"GEAR AID Care Kit with Revivex Pro Cleaner and Revivex Wash-In Water Repellent",87100,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"GEAR AID Care Kit with Revivex Pro Cleaner and Revivex Wash-In Water Repellent"
236344962436,HWK-NYTOOLBAG-AB77,"ToolTreaux Heavy Duty Tool Bag with Side Pockets Shoulder Strap 18 x 8.5 In",42362,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Nylon Storage Tool Bag with Side Pockets and Shoulder Strap 18 x 8.5"
236344962437,NPT-ASRO-9IN1SURVIVALKNIFE-BLK,"ASR Outdoor 9 in 1 Multitool Folding Pocket Knife with G10 Handle, Black",75236,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor 9 in 1 Multitool Folding Pocket Knife with G10 Handle, Black"
236344962443,SON-HWW8HP-SML-ORNG,"Hand Warmers 8 Hour Protection Heat Pads for Outdoor Activities",159183,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"Hand Warmers 10 Hour Protection Heat Pads for Outdoor Activities"
236344962454,SON-TS2ISSCS-6PC,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
236344962459,4SN-6PCKNIVES-50549,"Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece",177005,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece"
236344962462,MCN-WILDERNESSTRAVELGUIDE,"Wilderness Travel Medicine Emergency Guide",261186,"Item Height",recommended,FREE_TEXT,0.5,usurper:height,no,ok,"ASR Outdoor Comprehensive Wilderness Travel Medicine Emergency Guide"
236344962462,MCN-WILDERNESSTRAVELGUIDE,"Wilderness Travel Medicine Emergency Guide",261186,"Item Length",recommended,FREE_TEXT,6,usurper:length,no,ok,"ASR Outdoor Comprehensive Wilderness Travel Medicine Emergency Guide"
236344962467,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools"
236344962470,SON-CABLE-TIES-CT4B,"Universal Home 100 Count 4"" Cable Wire Hose Zip Ties",57007,"Number in Pack",recommended,FREE_TEXT,100,ai:count,yes,ok,"Universal Home 100 Count 4"" Cable Wire Hose Zip Ties"
236344962470,SON-CABLE-TIES-CT4B,"Universal Home 100 Count 4"" Cable Wire Hose Zip Ties",57007,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"Universal Home 100 Count 4"" Cable Wire Hose Zip Ties"
236344962474,HGR-CARGOSTABILIZERBAR-LARGE,"Heininger 4016 HitchMate Cargo Stabilizer Bar for Full-Size Trucks",177849,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"Heininger 4016 HitchMate Cargo Stabilizer Bar for Full-Size Trucks"
236344962475,DLT-CHARSTOCKS-PARENT,"Licensed Kids Felt Embossed Christmas Stocking Holiday Decor (Many Styles)",170091,Shape,recommended,FREE_TEXT,,usurper:shape,no,no_source_value,"Licensed Kids Minions Despicable Me Felt Embossed Christmas Stocking Holidays"
236345031394,SON-HOOKSNPICKS-6PC,"ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces",303,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"6PC Complete Hook and Pick Precision Automotive Tool Set Puller Removers"
236345031406,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Emergency Hammer Window Punch and Seat Belt Cutter"
236345031408,SON-FOLDING-SHOVEL-87950MS,"ASR Outdoor 16"" 3 IN 1 Emergency Preparedness Mini Folding Shovel Pick and Saw",75233,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"ASR Outdoor 16"" 3 IN 1 Emergency Preparedness Mini Folding Shovel Pick and Saw"
236345031412,NPT-DRAGONKNIVES-6PC,"ASR Tactical 9 inch Stainless Steel Silver Dragon Design Throwing Knives 6 Piece",73522,"Blade Type",recommended,FREE_TEXT,"Spear Point",usurper:blade_type_ebay,no,ok,"ASR Tactical 9 inch Stainless Steel Silver Dragon Design Throwing Knives 6 Piece"
236345031414,SON-SUVIVALSLEEPING-2PK-ASR,"(2 Pack) Emergency Sleeping Bag w/ Drawstring Carrying Bag, Orange Blanket Kit",87100,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"(2 Pack) Emergency Sleeping Bag w/ Drawstring Carrying Bag, Orange Blanket Kit"
236345031416,MCN-GARVXDCMRP-BNDL-AMZ,"GEAR AID Revivex Down Care Kit for Jackets and Sleeping Bags, with Down Cleaner and Repair Patches",87100,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"GEAR AID Revivex Down Care Kit for Jackets and Sleeping Bags and Repair Patches"
236345031440,SON-AOTAC-BUN-2PC-810PK-3B1-BLCK-2,"10pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"10pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps"
236345031446,4SN-BLE-COLANDERSET3PC-STD,"Beille 3pc Stainless Steel Colander for Kitchen, Nesting Food Strainers (1.5qt, 3qt and 5qt)",20636,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Beille 3pc Stainless Steel Colander for Kitchen, Nesting Food Strainers"
236345031448,SON-SHOCKCORD-30FT,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter, Black",109492,"Number in Pack",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
236345031448,SON-SHOCKCORD-30FT,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter, Black",109492,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
236345031452,SON-TDFS-10PC-55L-SLVR,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",178974,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set"
236345031453,SON-3IN1CUSKFS-3PC-ONE-SLVR,"ASR Outdoor 3pc Camping Utensil Set Military Ration Knife Fork Spoon Accessories",87133,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ASR Outdoor Multi Function Outdoor Travel Camping Utensil Set Knife Fork Spoon"
236345031462,SON-8-PIN-PUNCH-ST1032B,"Universal Tool Quality 8Pc Brass Pin Punch Set Hobby Craft Woodworking",50380,"Manufacturer Warranty",recommended,FREE_TEXT,"30 Day Limited Against Defects",usurper:warranty,no,ok,"Universal Tool Quality 8Pc Brass Pin Punch Set Hobby Craft Woodworking"
236345031470,SON-12ISSRMASM-12I-MTLC,"12 inch Stainless Steel Ruler Metric and SAE Measurements",29524,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"12 inch Stainless Steel Ruler Metric and SAE Measurements"
236345031479,HGR-HCSBS-SML-BLCK,"Hitchmate Cargo Stabilizer Bar for Truck Automotive Exterior Accessories - Small",177849,"Manufacturer Warranty",recommended,SELECTION_ONLY,,usurper:warranty,no,no_source_value,"Hitchmate Cargo Stabilizer Bar for Truck Automotive Exterior Accessories - Small"
236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",50602,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
236345056382,SON-AOTAC-BUN-2PC-8PK-3B1-BLCK-2,"ASR Outdoor Secure Locking Tarp Clip Awning Clamps, 3.25 x 1 inch, 8 Pack",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"8pk ASR Outdoor 3 1/4 Inch x 1 Inch Camping Tarp Secure Grip Awning Clamps"
236345056390,SON-WBC-LG-BL,"ASR Outdoor Waterproof Durable Backpack Cover Blue Universal Fit Adjustable Draw String",181379,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Waterproof Durable Backpack Cover Blue Universal Fit Adjustable Draw String"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,Voltage,recommended,FREE_TEXT,,usurper:voltage_ebay,no,no_source_value,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056409,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,"Number in Pack",recommended,FREE_TEXT,,usurper:number_of_pieces,no,no_source_value,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz"
236345056409,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,"Suitable For",recommended,FREE_TEXT,"Camping, Gear Repair, Outdoor",usurper:recommendeduse_walmart,no,ok,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz"
236345056413,4SN-DOVESHAMPOO-MIC-38043,"Dove Detox Purifying Micellar Hair Care Formula Shampoo 12 Ounce 350mL Bottle",177661,Formulation,recommended,FREE_TEXT,,usurper:formulation,no,no_source_value,"Dove Detox Purifying Micellar Hair Care Formula Shampoo 350mL Bottle"
236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,"5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz",36870,Formulation,recommended,FREE_TEXT,,usurper:formulation,no,no_source_value,"5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz"
236345056429,SON-15LBPUTOOL-8036TM,"ToolTreaux 30 Inch Telescoping Magnetic Pickup Tool for 15lb Magnetic Strength",303,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 30 Inch Telescoping Magnetic Pickup Tool for 15lb Magnetic Strength"
236345056436,HWK-TT-TNDLEATHER10PKTTP-BROWN,"ToolTreaux 10 Pocket Oil Tanned Leather Tool Pouch DIY Woodworking, 13 x 10 Inch",42362,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux 10 Pocket Oil Tanned Leather Tool Pouch DIY Woodworking, 13 x 10 Inch"
236345056440,26C-GARDTOOLS-PARENT,"ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)",118867,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,"Hello Kitty 9 Inch Rectangle Lunch Bag School Tote Bag for Girls Age 3 and Up",101428,Capacity,recommended,FREE_TEXT,,usurper:capacity,no,no_source_value,"Hello Kitty Cartoon 9 Inch Rectangle Lunch Bag School Food Tote for Girls Age 3+"
236345069131,SON-PRB18THSFRT-11PC,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits",50382,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits"
236345069132,SON-HDASB-MED-BL-PARENT,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)",50602,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)"
236345069133,SON-AOTAC-BUN-2PC-20PK-3B1-BLCK-2,"20pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",20761,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"20pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps"
236345069134,SON-15IFSCFNP-15-ORNG,"Heavy Duty Flat Nail Puller Forged Steel Cats Paw Carpenters 15 Inches",178999,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Heavy Duty Flat Nail Puller Forged Steel Cats Paw Carpenters 15 Inches"
236345069136,4SN-JOJOTOOTHBRUSH-CAP,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap",67421,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap"
236345069147,SON-50HSSDB116IS-10PC-STD-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50",50382,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50"
236345069150,4SN-COFFEEMUGS-54715-WARM,"Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors",262378,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,"GEAR AID Care Kit with Revivex Pro Cleaner, Revivex Wash-In Water Repellent and Tenacious Tape Mini Patches",87100,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"GEAR AID Care Kit Revivex Pro Cleaner, Revivex Wash-In Water Repellent, Patches"
236345069155,SON-20OZERPMH-STD-EF,"32oz Ergonomic Rock Pick Mining Masonry Hammer by ASR Outdoor",20763,"Manufacturer Warranty",recommended,FREE_TEXT,,usurper:warranty,no,no_source_value,"20oz Geology Rock Pick Hammer Ergonomic Handle Mining Tool"
