item_id,sku,category_id,aspect,reason
236345031430,UNV-CCSPW2XMPO5-BUN-5PK,67678,"Bulb Wattage","passive optical magnifier, no bulb"
236345031440,SON-AOTAC-BUN-2PC-810PK-3B1-BLCK-2,20761,"Item Diameter","rectangular flat tarp clamps, no circular diameter"
236345031440,SON-AOTAC-BUN-2PC-810PK-3B1-BLCK-2,20761,"Personalization Instructions","not a personalized product"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,Character,"plain clear goblet glassware, no character"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,"Character Family","plain clear goblet glassware, no character family"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,"Keeps Cold For","standard glass with no insulation"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,"Keeps Hot For","standard glass with no insulation"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,"Lid Type","open-top goblet, no lid"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,"Personalization Instructions","not a personalized product"
236345031448,SON-SHOCKCORD-30FT,109492,"Hook Material","shock cord sold without hooks"
236345031448,SON-SHOCKCORD-30FT,109492,"Stretched Bungee Length","sold as bulk cord by the foot, not a pre-made bungee with hooks"
236345031448,SON-SHOCKCORD-30FT,109492,"Number in Pack","single continuous 30-foot cord, not a pack of individual cords"
236345031451,SON-HANGWORKLIGHT-ORG,126393,"EC Range","EU energy classification, not applicable to US market product"
236345031451,SON-HANGWORKLIGHT-ORG,126393,"EPREL Registration Number","EU product energy registration, not applicable to US market product"
236345031451,SON-HANGWORKLIGHT-ORG,126393,"Energy Star","portable work light tool, not Energy Star rated"
236345031453,SON-3IN1CUSKFS-3PC-ONE-SLVR,87133,"Stove Type Compatibility","utensil set (knife/fork/spoon), not cookware, no stove compatibility"
236345031453,SON-3IN1CUSKFS-3PC-ONE-SLVR,87133,"Surface Coating","plain stainless steel utensils, no special surface coating"
236345031460,LST-DINOPLAYSET-6PC,19170,"Character Family","original DIY dinosaur robot toy, no licensed character family"
236345031470,SON-12ISSRMASM-12I-MTLC,29524,"Item Diameter","flat ruler, no diameter"
236345031470,SON-12ISSRMASM-12I-MTLC,29524,"Personalization Instructions","not a personalized product"
236345031474,DOY-ASRO-12PCGEODEKIT-BUN,11737,"Character Family","educational geology/geode kit, no licensed character family"
236345031480,DOY-TTX-CLEARWATCHCOFFIN-PARENT,260330,"Personalization Instructions","not a personalized product"
236345031482,4SN-BLE-UTENSILSET-PARENT,20649,"Personalization Instructions","not a personalized product"
236345031482,4SN-BLE-UTENSILSET-PARENT,20649,Theme,"plain pastel kitchen tool set, no licensed theme"
236345031482,4SN-BLE-UTENSILSET-PARENT,20649,Pattern,"solid pastel colors, no decorative pattern"
236345056382,SON-AOTAC-BUN-2PC-8PK-3B1-BLCK-2,20761,"Item Diameter","rectangular flat tarp clamps, no circular diameter"
236345056382,SON-AOTAC-BUN-2PC-8PK-3B1-BLCK-2,20761,"Personalization Instructions","not a personalized product"
236345056390,SON-WBC-LG-BL,181379,"EPA Registration Number","backpack cover, not a pesticide product"
236345056390,SON-WBC-LG-BL,181379,Event,"general outdoor product, not tied to a specific event"
236345056390,SON-WBC-LG-BL,181379,"Event Type","general outdoor product, not tied to an event type"
236345056390,SON-WBC-LG-BL,181379,Team,"not a sports team product"
236345056390,SON-WBC-LG-BL,181379,"Frame Material","backpack cover has no frame"
236345056390,SON-WBC-LG-BL,181379,"Number of Dividers","backpack rain cover, not a bag with dividers"
236345056390,SON-WBC-LG-BL,181379,"Pocket Type","backpack rain cover, no pockets"
236345056390,SON-WBC-LG-BL,181379,Position,"backpack cover, worn position not a product spec"
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,20695,Character,"plain enamel camping mug, no character"
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,20695,"Character Family","plain enamel camping mug, no character family"
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,20695,"Personalization Instructions","not a personalized product"
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,20695,"Number of Items in Set","single mug"
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,20695,"Service For","single mug, not a service set"
236345056398,SON-HANGWORKLIGHT-ORG,126393,"EC Range","EU energy classification, not applicable to US market product"
236345056398,SON-HANGWORKLIGHT-ORG,126393,"EPREL Registration Number","EU product energy registration, not applicable"
236345056398,SON-HANGWORKLIGHT-ORG,126393,"Energy Star","work light tool, not Energy Star rated"
236345056399,MCN-MGATTWP-STD-BLCK,36120,"Mounting Type","adhesive repair tape, not a hardware-mounted product"
236345056400,DLT-BIBLEBOOK-280505-2PK-ASST-BUN,261186,"Personalization Instructions","not a personalized product"
236345056400,DLT-BIBLEBOOK-280505-2PK-ASST-BUN,261186,"Signed By","mass-produced children's coloring book, not signed"
236345056400,DLT-BIBLEBOOK-280505-2PK-ASST-BUN,261186,Era,"children's activity coloring book, literary era does not apply"
236345056400,DLT-BIBLEBOOK-280505-2PK-ASST-BUN,261186,"Literary Movement","children's activity coloring book, not part of a literary movement"
236345056403,MCN-GATTMCFSTP-2PC-3X5-CLR,177895,Theme,"plain clear utility repair patches, no licensed theme"
236345056403,MCN-GATTMCFSTP-2PC-3X5-CLR,177895,"Visible Logo","clear/transparent patches, no visible logo"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,Capacity,"sharpening burr/file, not a chainsaw with capacity"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,"Engine Size","sharpening tool, not a chainsaw engine"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,"Engine Type","sharpening tool, not a chainsaw engine"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,"Guide Bar Length","sharpening accessory, not a chainsaw"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,Horsepower,"sharpening tool, no horsepower"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,Power,"manual sharpening file, no power rating"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,"Power Source","manual sharpening file, no power source"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,Voltage,"manual sharpening tool, no voltage"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,85915,"Compatible Model","universal sharpening burr, not model-specific"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Autograph Authentication","clock key, not a signed collectible"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Autograph Authentication Number","clock key, not a signed collectible"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Autograph Format","clock key, not a signed collectible"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Character,"functional clock key, no character"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Chime Sequence","key accessory only, not the clock itself"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Display Type","clock key, not a clock face/display"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Franchise,"functional tool, no franchise"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Movement,"key only, not a clock movement"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Power Source","mechanical key, no power source"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Room,"clock key, room designation not applicable"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Shape,"standard clock key, shape not a meaningful differentiator"
236345056407,SON-UAGBCKO-SML-BRSS,261610,"Signed By","mass-produced functional tool, not signed"
236345056407,SON-UAGBCKO-SML-BRSS,261610,Theme,"functional clock key, no theme"
236345056409,MCN-MEMNORABC-2OZ-CLR-2,260134,"Power Source","liquid odor eliminator spray, no power source"
236345056409,MCN-MEMNORABC-2OZ-CLR-2,260134,Scent,"odor eliminator is unscented by design"
236345056413,4SN-DOVESHAMPOO-MIC-38043,177661,"Styling Effect","shampoo, not a styling product"
236345056414,PRF-DELFP-SML-BL,28009,"COA Issued By","mass-produced fitness poster, no certificate of authenticity"
236345056414,PRF-DELFP-SML-BL,28009,Character,"exercise diagram poster, no character"
236345056414,PRF-DELFP-SML-BL,28009,Culture,"generic fitness poster, no cultural attribution"
236345056414,PRF-DELFP-SML-BL,28009,"Featured Person/Artist","generic dumbbell exercise diagram, no featured person"
236345056414,PRF-DELFP-SML-BL,28009,Franchise,"generic fitness poster, no franchise"
236345056414,PRF-DELFP-SML-BL,28009,"Personalization Instructions","not a personalized product"
236345056414,PRF-DELFP-SML-BL,28009,"Signed By","mass-produced poster, not signed"
236345056414,PRF-DELFP-SML-BL,28009,Artist,"instructional diagram poster, no named artist"
236345056414,PRF-DELFP-SML-BL,28009,"Time Period Manufactured","contemporary mass-produced poster, not a vintage collectible"
236345056416,LST-SPACEGUN-RF300-GRNBLU-2PK,158749,"Character Family","original toy space gun design, no licensed character family"
236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,36870,"Personalization Instructions","not a personalized product"
236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,36870,"Sun Protection Factor (SPF)","original Vaseline lip therapy contains no SPF"
236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,36870,"UVA Protection","original Vaseline lip therapy has no UV protection"
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,52373,Accents,"plain tactical clip, no decorative accents"
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,52373,Character,"functional tactical tool, no character"
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,52373,"Character Family","functional tactical tool, no character family"
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,52373,"Personalization Instructions","not a personalized product"
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,52373,Theme,"functional tactical clip, no theme"
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,52373,Character,"functional carabiner hook, no character"
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,52373,"Character Family","functional carabiner hook, no character family"
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,52373,Pattern,"plain black functional carabiner, no decorative pattern"
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,52373,"Personalization Instructions","not a personalized product"
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,52373,Theme,"functional carabiner hook, no theme"
236345056434,LST-KPL-DINOTRUCKCARCARRIER-PARENT,180506,"Vehicle Make","fictional toy dinosaur truck, no real-world vehicle make"
236345056434,LST-KPL-DINOTRUCKCARCARRIER-PARENT,180506,"Vehicle Year","toy vehicle, not a real vehicle with a model year"
236345056436,HWK-TT-TNDLEATHER10PKTTP-BROWN,42362,"Item Diameter","rectangular leather tool pouch, no diameter dimension"
236345056440,26C-GARDTOOLS-PARENT,118867,"Item Diameter","garden hand tools, not a cylindrical item with single diameter"
236345056440,26C-GARDTOOLS-PARENT,118867,"Personalization Instructions","not a personalized product"
236345056440,26C-GARDTOOLS-PARENT,118867,"System of Measurement","not a measuring tool"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,101428,"Item Diameter","rectangular lunch bag, no diameter"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,101428,"Personalization Instructions","not a personalized product"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,101428,"Set Includes","single lunch bag, no set"
236345069130,LST-KPL-DIYPOLCESTATIONKIT-BLU-660A2,177918,"Character Family","generic police station playset, no licensed character family"
236345069130,LST-KPL-DIYPOLCESTATIONKIT-BLU-660A2,177918,"Vehicle Make","toy playset vehicles, no real vehicle make"
236345069133,SON-AOTAC-BUN-2PC-20PK-3B1-BLCK-2,20761,"Item Diameter","rectangular flat tarp clamps, no circular diameter"
236345069133,SON-AOTAC-BUN-2PC-20PK-3B1-BLCK-2,20761,"Personalization Instructions","not a personalized product"
236345069134,SON-15IFSCFNP-15-ORNG,178999,"Item Diameter","flat pry/nail puller tool, no meaningful single diameter"
236345069148,UPD-BARBIKE-DVX559796-AMZ-HPN,180103,Artist,"mass-produced licensed toy, no named artist"
236345069150,4SN-COFFEEMUGS-54715-WARM,262378,"Keeps Cold For","standard ceramic mugs with no insulation"
236345069150,4SN-COFFEEMUGS-54715-WARM,262378,"Keeps Hot For","standard ceramic mugs with no insulation"
236345069150,4SN-COFFEEMUGS-54715-WARM,262378,"Signed By","mass-produced cups, not signed"
236345069150,4SN-COFFEEMUGS-54715-WARM,262378,"Time Period Manufactured","contemporary mass-produced retail product, not a vintage collectible"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"EPA Registration Number","fabric care/repair kit, not a pesticide"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Fill Material","not a sleeping bag, no fill"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Fill Power","not a sleeping bag, no fill power"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Hip Girth","not a sleeping bag, no body fit dimensions"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Lining Material","not a sleeping bag, no lining"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,R-Value,"not a sleeping bag/pad"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,Season,"care kit, not season-rated"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,Shape,"not a sleeping bag"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Shoulder Girth","not a sleeping bag, no body fit dimensions"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Sleeping Capacity","not a sleeping bag"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Stuff Sack Size","care kit, no stuff sack"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Temperature Rating","care kit, not a sleeping bag"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Zipper Location","care kit, no zipper"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Packed Size","liquid bottles and patches, no compressed packed size"
236345069154,SON-RSWFC100G1MMD-100G-SLVR,124821,"Expiration Date","solder wire/reel, no expiration date"
236345069155,SON-20OZERPMH-STD-EF,20763,"Personalization Instructions","not a personalized product"
236345069158,SON-CSTBS-33PC,260207,Voltage,"manual hand tool bit set, no voltage"
236345069159,4SN-BAGSTICKER-TS4-BUN,260988,"Personalization Instructions","not a personalized product"
236345069160,SON-AOES5LWFCP-LG-CLR,181408,"Personalization Instructions","not a personalized product"
236345069160,SON-AOES5LWFCP-LG-CLR,181408,Theme,"plain emergency utility flask, no licensed theme"
236345069164,UPD-HEADWRAP-11496435-PRINCESS,57920,"Personalization Instructions","not a personalized product"
236345069168,SON-STONEHAMMER-10IN-HPNR,20763,"Item Diameter","hammer, not a cylindrical item with a single diameter"
236345069168,SON-STONEHAMMER-10IN-HPNR,20763,"Personalization Instructions","not a personalized product"
236345069169,SON-ASRO-COLLAPSIBLESTOOL-BLK,16038,"Tabletop Material","collapsible stool, no tabletop"
236345069169,SON-ASRO-COLLAPSIBLESTOOL-BLK,16038,"Set Includes","single stool item, not a set"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,"COA Issued By","mass-produced fitness poster, no certificate of authenticity"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,Character,"anatomy diagram poster, no character"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,Culture,"generic fitness anatomy poster, no cultural attribution"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,"Featured Person/Artist","generic diagram poster, no featured real person"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,Franchise,"generic fitness poster, no franchise"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,"Personalization Instructions","not a personalized product"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,"Signed By","mass-produced poster, not signed"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,Artist,"instructional diagram poster, no named artist"
236345069175,PRF-MUSCLEPOSTER-PARENT,28009,"Time Period Manufactured","contemporary mass-produced poster, not a vintage collectible"
236345069181,SON-ASRO-400LBMAGFISHINGKIT-3PC,27414,"Fish Species","magnet fishing kit retrieves metal objects from water, not used for catching fish"
236345069182,SON-CKK12ITSHSR-12E-SLVR,116005,"Making Method","standard manufactured honing steel rod, making method not a relevant differentiator"
236345069185,SON-32DBEARPLUGS-YELLOW,180940,"Expiration Date","foam ear plugs, no expiration date"
236345069187,HWK-TTX-DUFFELBAG-16IN-BLK,52357,Character,"plain black functional bag, no character"
236345069187,HWK-TTX-DUFFELBAG-16IN-BLK,52357,"Personalization Instructions","not a personalized product"
236345069190,SON-1WF120L-35-BLCK,16037,"Personalization Instructions","not a personalized product"
236345069194,SON-KITCHSCALE-WC199K,50419,"Item Diameter","rectangular food scale, no diameter"
236345069194,SON-KITCHSCALE-WC199K,50419,"Making Method","electronic digital scale, making method not a relevant differentiator"
236345069194,SON-KITCHSCALE-WC199K,50419,Pattern,"plain functional kitchen scale, no decorative pattern"
236345069194,SON-KITCHSCALE-WC199K,50419,Shape,"standard rectangular scale, shape not a meaningful differentiator"
236345069194,SON-KITCHSCALE-WC199K,50419,Style,"plain electronic food scale, style classification not meaningful"
236345069194,SON-KITCHSCALE-WC199K,50419,"Wood Tone","electronic scale, not wood"
236345137150,SON-PFSWKC-2PC-4-ORNG,178055,"Making Method","standard molded plastic funnel set, making method not a relevant differentiator"
236345137152,SON-KNEEPADS-2PC,75669,"Seat Depth","knee pads, not a seated product"
236345137152,SON-KNEEPADS-2PC,75669,"Seat Height","knee pads, not a seated product"
236345137152,SON-KNEEPADS-2PC,75669,"Seating Capacity","knee pads, not a seat"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,Accents,"plain black carabiner, no decorative accents"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,Character,"functional carabiner key chain, no character"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,"Character Family","functional carabiner key chain, no character family"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,Pattern,"plain black functional carabiner, no decorative pattern"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,"Personalization Instructions","not a personalized product"
236345137159,SON-J65XCKCWHGB-XL-BLCK,52373,Theme,"functional carabiner, no theme"
236345137162,SON-CEGRKCFFAKOG-11PC-SML-CLR,116183,"Personalization Instructions","not a personalized product"
236345137165,SON-RSSWMB-16PC-65X5X5E,42255,"Item Diameter","screwdriver handle set, not a single cylindrical item with one diameter"
236345137165,SON-RSSWMB-16PC-65X5X5E,42255,"System of Measurement","screwdriver set, not a measuring instrument"
236345137174,SON-ASRO-ROUNDMOSQUITONET-WHT,65965,"EPA Registration Number","physical mosquito net barrier, not a pesticide/chemical product"
236345137188,4SN-VASELINE-86144-BUN,36870,"Personalization Instructions","not a personalized product"
236345137188,4SN-VASELINE-86144-BUN,36870,"Sun Protection Factor (SPF)","Vaseline Rosy Lips contains no SPF"
236345137188,4SN-VASELINE-86144-BUN,36870,"UVA Protection","Vaseline Rosy Lips has no UV protection"
236345137189,4SN-BLE-BLACKKNIFESET-5PC,177005,"Personalization Instructions","not a personalized product"
236345137191,LST-CONSTRUCTION-KPL-PARENT,180506,"Vehicle Make","generic toy trucks, no real-world vehicle make"
236345137191,LST-CONSTRUCTION-KPL-PARENT,180506,"Vehicle Year","toy vehicles, not real vehicles with model years"
236345137193,4SN-DENTALFLOSS-3PK,159758,"Tip Material","dental floss, not a brush or pick with a tip"
236345137194,LST-KPL-FPFIRETRUCK-8255F-RED,19074,"Character Family","generic fire truck toy, no licensed character family"
236345137199,26C-BLE-WHEAT-SPOONLADLESET-3PC-BUN,20649,"Making Method","standard manufactured wheat straw utensil set, making method not a relevant differentiator"
236345137199,26C-BLE-WHEAT-SPOONLADLESET-3PC-BUN,20649,"Personalization Instructions","not a personalized product"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Autograph Authentication","clock key, not a signed collectible"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Autograph Authentication Number","clock key, not a signed collectible"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Autograph Format","clock key, not a signed collectible"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Character,"functional clock key, no character"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Chime Sequence","key accessory only, not the clock itself"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Display Type","clock key, not a clock face/display"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Franchise,"functional tool, no franchise"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Movement,"key only, not a clock movement"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Power Source","mechanical key, no power source"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Room,"clock key tool, room designation not applicable"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Shape,"standard clock key, shape not a meaningful differentiator"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,"Signed By","mass-produced functional tool, not signed"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Theme,"functional clock key, no theme"
236345137206,EVR-GRIPTAPEBP-ODGRNNVY,181379,"EPA Registration Number","backpack, not a pesticide product"
236345137206,EVR-GRIPTAPEBP-ODGRNNVY,181379,Event,"general outdoor backpack, not tied to a specific event"
236345137206,EVR-GRIPTAPEBP-ODGRNNVY,181379,"Event Type","general outdoor backpack, not event-specific"
236345137206,EVR-GRIPTAPEBP-ODGRNNVY,181379,Team,"not a sports team product"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,"Personalization Instructions","not a personalized product"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,Theme,"plain chrome hip flask, no theme"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,Pattern,"plain chrome finish, no decorative pattern"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,Style,"plain functional hip flask, style not a meaningful differentiator"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,Shape,"standard rectangular hip flask, shape is a fixed product spec"
236345137207,UNV-STAINLESSSTEELCHROMEHIP-4PK-2,63505,Occasion,"general outdoor use flask, no specific occasion"
236345137213,LST-SEMITRUCK-666-10K-ASST,180506,"Vehicle Make","fictional toy hot rod vehicle, no real-world vehicle make"
236345137213,LST-SEMITRUCK-666-10K-ASST,180506,"Vehicle Year","toy vehicle, not a real vehicle with a model year"
236345137214,SON-82SSSS,43220,Dexterity,"sharpening stone, not a hand-specific tool"
236345137214,SON-82SSSS,43220,"Handle Material","sharpening stone without handle"
236345137214,SON-82SSSS,43220,Tang,"sharpening stone, not a bladed tool with a tang"
236345137216,4SN-GARDENTOOLS-PARENT,118867,"Item Diameter","garden hand tools, not cylindrical items with a single diameter"
236345137216,4SN-GARDENTOOLS-PARENT,118867,"Personalization Instructions","not a personalized product"
236345137216,4SN-GARDENTOOLS-PARENT,118867,"System of Measurement","not a measuring tool"
236345137220,LST-CATCHBALL-ORNG,19017,"Character Family","original toss-and-catch paddle game, no licensed character family"
236345137221,DLX-NAILFILES-18PC,11872,"Personalization Instructions","not a personalized product"
236345137222,HGR-NANNINIQUICK79-PARENT,67670,Character,"reading glasses, no character"
236345137222,HGR-NANNINIQUICK79-PARENT,67670,"Character Family","reading glasses, no character family"
236345137223,DOY-TS3STUDYSET-4PC,13844,Convention/Event,"retail product, not a convention/event exclusive"
236345137224,UNV-UTILITYKNIFEBOXCUTTER,39057,"Item Diameter","flat utility knife/box cutter, no circular diameter"
236345137225,LST-CONSTRUCTION-RED,152934,"Character Family","generic construction/rescue toy truck, no licensed character family"
236345137225,LST-CONSTRUCTION-RED,152934,"Vehicle Make","generic toy truck, no real vehicle make"
236345137226,SHM-KIDFUN-NOTEBOOK,20164,"Personalization Instructions","not a personalized product"
236345137232,EVR-ROUNDDUFFE23L-BLK,52357,Character,"plain functional travel duffel bag, no character"
236345137232,EVR-ROUNDDUFFE23L-BLK,52357,"Personalization Instructions","not a personalized product"
236345137232,EVR-ROUNDDUFFE23L-BLK,52357,Theme,"plain functional duffel bag, no theme"
236345137233,4SN-BLE-SSOAKWOODROLLINGPIN-PARENT,32885,"Personalization Instructions","not a personalized product"
236345137233,4SN-BLE-SSOAKWOODROLLINGPIN-PARENT,32885,Theme,"plain utility rolling pin, no licensed theme"
236345137233,4SN-BLE-SSOAKWOODROLLINGPIN-PARENT,32885,Occasion,"general baking tool, no specific occasion"
236345160651,SON-DHCSDBS14S-6PC,260207,Voltage,"manual rotary accessory bits, no voltage"
236345160652,SON-JAROPENER-BJ094,20688,Character,"plain rubber jar opener, no character"
236345160652,SON-JAROPENER-BJ094,20688,"Character Family","plain rubber jar opener, no character family"
236345160652,SON-JAROPENER-BJ094,20688,"Personalization Instructions","not a personalized product"
236345160652,SON-JAROPENER-BJ094,20688,Theme,"plain utility jar opener, no theme"
236345160652,SON-JAROPENER-BJ094,20688,"Wood Tone","rubber jar opener, not wood"
236345160652,SON-JAROPENER-BJ094,20688,Occasion,"general kitchen utility tool, no specific occasion"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,"COA Issued By","mass-produced fitness poster, no certificate of authenticity"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,Character,"exercise diagram poster, no character"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,Culture,"generic fitness diagram poster, no cultural attribution"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,"Featured Person/Artist","generic fitness diagram, no featured person"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,Franchise,"generic fitness poster, no franchise"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,"Personalization Instructions","not a personalized product"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,"Signed By","mass-produced poster, not signed"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,Artist,"instructional diagram poster, no named artist"
236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,28009,"Time Period Manufactured","contemporary mass-produced poster, not a vintage collectible"
236345160662,SON-AOPAKR-SML-SLVR,52373,Accents,"plain brass/nickel key ring, no decorative accents"
236345160662,SON-AOPAKR-SML-SLVR,52373,Character,"functional key ring, no character"
236345160662,SON-AOPAKR-SML-SLVR,52373,"Character Family","functional key ring, no character family"
236345160662,SON-AOPAKR-SML-SLVR,52373,Pattern,"plain metal key ring, no decorative pattern"
236345160662,SON-AOPAKR-SML-SLVR,52373,"Personalization Instructions","not a personalized product"
236345160662,SON-AOPAKR-SML-SLVR,52373,Theme,"functional key ring, no theme"
236345160663,SON-3IN1CUSKFS-3PC-ONE-SLVR-4PK,87133,"Stove Type Compatibility","utensil set (knife/fork/spoon), not cookware, no stove compatibility"
236349205704,SON-ASRT-2000LUMENFLASHLIGHT-STD,16037,"Personalization Instructions","not a personalized product"
236364170980,HWK-CARRYALLBAG-13PCKT,181380,"EPA Registration Number","fabric bag, not a pesticide product"
236364170980,HWK-CARRYALLBAG-13PCKT,181380,Team,"not a sports team product"
236364170980,HWK-CARRYALLBAG-13PCKT,181380,"Frame Material","soft fabric bag, no rigid frame"
236407324687,ASR-BADGEHOLDER-CASID-WEAVE,2996,Character,"functional ID holder, no character"
236407324687,ASR-BADGEHOLDER-CASID-WEAVE,2996,"Personalization Instructions","not a personalized product"
236407324687,ASR-BADGEHOLDER-CASID-WEAVE,2996,Theme,"plain functional badge holder, no theme"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Animal Species","toy sword and bag set, not an animal figure"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Animation Studio","original generic space design, no animation studio"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Autograph Authentication","mass-produced toy, not a signed collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Autograph Authentication Number","mass-produced toy, not a signed collectible"
