item_id,status,notes,html_bytes
236345069187,needs_review,"INCH DUFFEL BAG: Small duffel bag is a versatile, all purpose everyday carry, travel bag, gym bag tool bag; features sturdy carry handles and zipper closure DURABLE POLYESTER: Resistant wear and tear long lasting use; spacious rectangular shaped main compartment provides ample room fit essentials LIGHTWEIGHT DESIGN: Weighing in at just 0.76lbs, the small duffel bag adds virtually no weight to whatever you’re packing; easily foldable material makes it great travel MACHINE WASHABLE: Small black duffel bag should be washed on cold cycle; air dry SPECIFICATIONS: Dimensions: x x inches; Weight: 0.76lbs; or Packable, foldable, machine washable and durable, ToolTreaux’s inch duffel bag is a reliable and convenient small sized everyday carry, storage, travel or tool bag, boating a minimalist design and sturdy fabrication. Made from durable polyester, this small duffel bag offers excellent resistance to wear and tear, making it ideal for daily use, travel, gym sessions or as a tools and equipment bag. The spacious, rectangular shaped main compartment provides ample room for essentials, while the built in handles offer comfortable lifting and carrying. Whether you're storing tools and equipment, need an additional travel bag or carry on bag, or simply need a reliable everyday carry, this minimalist black duffel bag is built to keep you organized and on the go without weighing you down. x x inches. for to to",
236345069189,ok,,4895
236345069190,ok,,3736
236345069194,ok,,7376
236345137141,ok,,4839
236345137146,ok,,4154
236345137148,ok,,4038
236345137150,ok,,3812
236345137152,ok,,6758
236345137156,needs_review,4PKCLP,
236345137157,ok,,4268
236345137158,ok,,4489
236345137159,ok,,3728
236345137160,ok,,3915
236345137161,ok,,3754
236345137162,needs_review,G_RK1-135,
236345137165,ok,,4236
236345137167,ok,,4218
236345137168,ok,,4687
236345137169,ok,,4971
236345137171,ok,,2622
236345137172,ok,,4010
236345137173,ok,,5626
236345137174,ok,,6069
236345137175,unrecognized,,
236345137176,unrecognized,,
236345137177,ok,,3772
236345137178,ok,,4718
236345137179,ok,,5203
236345137180,ok,,4693
236345137181,needs_review,95260,
236345137183,ok,,5836
236345137184,ok,,6047
236345137186,ok,,4619
236345137187,ok,,3290
236345137188,ok,,6480
236345137189,ok,,5801
236345137191,ok,,6044
236345137192,ok,,3735
236345137193,ok,,5687
236345137194,ok,,5588
236345137195,ok,,3141
236345137196,ok,,5433
236345137197,ok,,3469
236345137198,ok,,3302
236345137199,ok,,5645
236345137201,ok,,4027
236345137202,ok,,4036
236345137203,ok,,3814
236345137205,ok,,4816
236345137206,needs_review,alike!,
236345137207,ok,,3231
236345137210,ok,,3759
236345137211,ok,,5388
236345137212,ok,,3315
236345137213,ok,,7273
236345137214,ok,,3584
236345137216,unrecognized,,
236345137218,ok,,3467
236345137219,ok,,5716
236345137220,ok,,4404
236345137221,ok,,6665
236345137222,ok,,5422
236345137223,ok,,5177
236345137224,ok,,3070
236345137225,ok,,5238
236345137226,ok,,3510
236345137227,needs_review,ACK-25x6-4PK,
236345137228,ok,,4811
236345137232,ok,,5130
236345137233,needs_review,TKZS88U7,
236345137237,ok,,3447
236345146194,ok,,6363
236345146195,ok,,4589
236345146196,needs_review,MPOCKKNFBLK1,
236345146197,ok,,5113
236345146198,ok,,3590
236345146199,ok,,8064
236345146200,ok,,5454
236345146202,ok,,3779
236345160651,ok,,4061
236345160652,ok,,5648
236345160655,ok,,4151
236345160656,ok,,4432
236345160657,ok,,2846
236345160659,ok,,5119
236345160660,ok,,4215
236345160661,ok,,3810
236345160662,ok,,4337
236345160663,ok,,3781
236345160666,ok,,3736
236345160667,ok,,4788
236345160668,needs_review,48BPBS,
236349205704,ok,,5015
236364170980,ok,,7208
236372516898,ok,,5774
236372535013,ok,,6562
236384016213,ok,,6343
236389398668,ok,,6172
236393816538,ok,,3680
236402678858,unrecognized,,
236407324687,ok,,7049
236460252577,ok,,5498
236475639551,needs_review,SCARTTSTMM40,
236475895875,ok,,5139
236616299901,needs_review,"nuetralized operational testing as not compromise the finished piece. INSTRUCTIONS: To test karat content, scratch the item onto the test stone leaving a visible deposit. Place a small drop solution on top of the deposit; if the gold is the same karat or higher, the solution will not affect the deposit. If the deposit is of a lower karat, the deposit will dissolve and eventually disappear. When done, add an equal amount of neutralizing solution neutralize the gold solution. Ensure gold testing stone has been thoroughly washed and before starting any more testing! PLEASE NOTE: solutions can be harmful to the skin. Please exercise the utmost caution when opening and using this product and method of testing! Proper protective eye wear and gloves are highly recommended, as the solution can burn unprotected skin. Ensure neutralization of the testing solution after every test by using the neutralizing solution. Read the label on the bottle and follow provided instructions. to to",
236616368959,needs_review,"operational as not compromise the finished piece. INSTRUCTIONS: To test gold karat content, scratch the item onto the test stone leaving a visible deposit. Place a small drop solution on top of the deposit; if the gold is the same karat or higher, the solution will not affect the deposit. If the deposit is of a lower karat, the deposit will dissolve and eventually disappear. When done, add an equal amount of neutralizing solution neutralize the old solution. Ensure gold testing stone has been thoroughly washed and neutralized before starting any more testing! PLEASE NOTE: solutions can be harmful to the skin. Please exercise the utmost caution when opening and using this product and method of testing! Proper protective eye wear and gloves are highly recommended, as the solution can burn unprotected skin. Ensure neutralization of the testing solution after every test by using the neutralizing solution. Read the label on the bottle and follow provided instructions. to to",
236616368960,needs_review,"solution that could potentially damage an already finished item; if testing fine jewelry, sterling silver items or other finished items, be sure choose an inconspicuous spot so as not compromise the finished piece. INSTRUCTIONS: To test silver purity, scratch the item onto the test stone leaving a visible deposit. Place a small drop solution over the top the deposit; the purity of the silver is approximated according to the color the solution turns when it is applied to the sample. If the solution turns bright red, that indicates high quality silver. If the solution turns blue or green, the sample may contain brass or copper. If the sample deposit dissolves quickly, or the solution turns a dark brown or yellow, it is likely a base metal or silver plated. When done, add an equal amount of neutralizing solution to neutralize the silver solution. Ensure the testing stone has been thoroughly washed and neutralized before performing any testing. PLEASE NOTE: solutions can be harmful to the skin. Please exercise the utmost caution when opening and using this product and method of testing! Proper protective eye wear and gloves are highly recommended, as the solution can burn unprotected skin. Ensure neutralization of the testing solution after every test by using the neutralizing solution. Read the label on the bottle and follow provided operational instructions. to to",
236628739808,ok,,6941
236679296423,ok,,4587
236729991444,unrecognized,,
236734346647,ok,,4611
236746944737,ok,,4668
236770623835,unrecognized,,
236785303434,unrecognized,,
236815069329,unrecognized,,
236818591093,unrecognized,,
236855179436,unrecognized,,
236855344157,unrecognized,,
236860148544,unrecognized,,
363572491527,ok,,3867
363932435623,ok,,5585
364365610077,needs_review,"ASROSBBPKITDLX 060886527060",
364498198233,ok,,3748
364498198601,ok,,3747
364532229830,needs_review,SCPSCP-5P23GR,
364534656652,needs_review,"The newest addition ASR Outdoor classifier screen product line up are these large, six inch deep stackable gallon sifting screens built side handle, ideal working with and sifting out gold rich pay dirt or other valuable sifted items from unwanted raw material. Importantly, these heavy duty plastic sifting screen is able be stacked on top a five gallon bucket, and are also compatible with all other sizes of ASR Outdoor stainless steel mesh classifiers. To Note: Top Diameter: inches Bottom Diameter: inches inches holes per square inch (1/2 inch) These heavy duty plastic gold rush sifting screens are ideal for working with coarse or more fine raw materials. Designed to be stacked on top of a five gallon bucket, use these plastic sifting screens or soil sifters to separate high value pay dirt from other unwanted organic material, like rocks, gravels, plant matter and aggregates. Two important design features to note: depth and built handles. The depth of this plastic sifting screen is intentional and will allow you to move through much more raw material in comparison to a more shallow classifier screen. Lastly, when carrying and working with heavier and large amounts of material, you'll appreciate the two built in side handles, making the plastic sifting screen easier to maneuver. ASR Outdoor heavy duty plastic sifting screen is made from tough and durable polypropylene plastic that will see you through many gold prospecting or rock hounding seasons to come. The high quality plastic material will never rust, making it a great classifier suitable for all types of weather. To maintain longevity, rinse and air dry between uses. The plastic classifier would also make a great gardening or foraging tool. for to to",
364564395846,ok,,5683
364567619022,ok,,3630
364584755081,ok,,5223
364616077785,needs_review,PARABBLK,
364621086079,ok,,5826
364658565826,ok,,4198
364695125775,ok,,6244
364721114257,ok,,5465
364721606929,ok,,5660
364737328423,ok,,4802
364743674623,needs_review,"The Prospecting comes with everything you'll need to pan for gold anywhere, anytime! The ASR Outdoor Gravity Trap 32-inch Portable is a gravity fed high recovery gold prospecting mineral collection tool. Extremely portable and lightweight, only weighing pounds, made from high-impact ABS plastic, it will never rust and can be used even the harshest climates without worry. into the channel the ASR Outdoor Sluice Box is a set of riffle traps featuring four tried and true riffle designs to maximize the amount of gold that is separated from your pay dirt: Hungarian V-shape Micro riffles riffles These traditional and proven riffle patterns will help increase the amount of gold prospecting material you collect while separating your sediment and maximizing your efficiency. The Gravity Trap Gold Sluice Box is inches in length with a inch wide channel and has inch high channel walls to keep all your valuable, high yielding pay dirt confined and flowing over the riffle collection. The mouth of the Gold Prospecting Sluice Box features a inch flared opening designed to increase the volume of water entering the prospecting channel thus increasing the flow rate through the Gold Prospecting Sluice Box. This is a great prospecting kit for beginners, intermediate and expert prospectors alike!",
364743674714,ok,,3995
364755157439,ok,,5148
364760331441,ok,,5834
364776659031,ok,,4693
364811452556,ok,,5567
364820863592,ok,,3868
364824402665,ok,,4453
364825735402,ok,,6633
364825771266,ok,,4744
364826513800,ok,,3718
364835511265,ok,,3585
364839375985,unrecognized,,
364839720860,ok,,5598
364846782864,ok,,7411
364851559092,needs_review,BPBGLS4PC,
364855706606,ok,,5318
364856425787,ok,,5877
364858699591,ok,,4049
364859505659,needs_review,HDTP-P,
364861408681,ok,,6518
364862486761,ok,,4481
364864238927,ok,,4824
364869811859,ok,,3136
364872869664,ok,,5192
364875044282,ok,,4129
364881885930,ok,,6148
364888228206,ok,,3364
364888929125,ok,,3295
364889774692,ok,,6788
364892134335,ok,,5387
364892135275,ok,,5322
364893803618,needs_review,TRH53SJ0,
364893803702,needs_review,"ASROGPK-7PC 060886418399",
364893803735,ok,,5502
364897700204,ok,,6472
364897700351,ok,,3982
364899577155,ok,,5398
364899577169,ok,,4813
364906595367,ok,,6170
364909134364,needs_review,BEILSILSPN1,
364909875082,ok,,3142
364909875631,needs_review,060886488668,
364910897632,ok,,4110
364911624436,ok,,5631
364921172987,ok,,3735
364921173212,ok,,3127
364922917672,needs_review,BELT_C,
364922917776,needs_review,12DRBLKGK7,
364955236423,ok,,6442
365181860743,ok,,5254
365242110528,ok,,6459
365405773744,unrecognized,,
365443968263,ok,,5554
365456861194,ok,,5526
365504557753,ok,,5011
365680341386,ok,,4656
365702408026,ok,,3490
365706947943,ok,,3651
365737133639,needs_review,"FIELD TESTED: Easily off gravel rock from findings locate treasures hidden within raw other material your screen your and to",
365816245798,ok,,4715
365879832351,ok,,4984
365879832353,ok,,6434
365879832355,ok,,3439
365879832356,ok,,5078
365879832357,ok,,5366
365879832358,ok,,4003
365879832359,ok,,3935
365879832360,needs_review,706569967647,
365879832362,ok,,4718
365879832363,ok,,4906
365879832365,ok,,3881
365879832366,ok,,6669
365879832367,ok,,4034
365879832368,ok,,3392
365879832369,ok,,6392
365879832370,ok,,3768
365879832374,ok,,4247
365879832376,ok,,3943
365879832377,needs_review,TT55SHRS1,
365879832379,ok,,5805
365879832383,ok,,6037
365879832385,ok,,2919
365879832386,unrecognized,,
365879832388,ok,,3881
365879832389,ok,,3573
365879832390,needs_review,"eBay HTML Template",
365879832392,ok,,3634
365879832393,ok,,6293
365879832395,ok,,3181
365879832396,ok,,6762
365879832397,ok,,5074
365879832400,ok,,5014
365879832406,ok,,3799
365879832410,ok,,3564
365879907928,ok,,6590
365879907931,ok,,5955
365879907934,needs_review,KPLSHPCRTBLU27,
365879907937,ok,,6560
365879907942,ok,,3234
365879907946,ok,,3770
365879907948,ok,,5483
365879907950,ok,,5553
365879907953,ok,,3228
365879907954,ok,,3210
365879907955,ok,,5905
365879907956,needs_review,11I1CCT-100PK,
365879907957,ok,,4739
365879907959,ok,,3426
365879907961,needs_review,ALMSTCS77-17,
365879907965,ok,,3716
365879907969,ok,,4813
365879907970,ok,,5346
365879907973,ok,,5472
365879907974,ok,,3891
365879907976,ok,,5556
365879907980,ok,,4170
365879907983,ok,,4200
365879907984,ok,,4091
365879907985,ok,,6370
365879907986,ok,,6059
365879907987,needs_review,783669185904,
365879907988,ok,,6452
365879907990,ok,,4718
365879907991,ok,,3888
365879907994,unrecognized,,
365879907995,ok,,5042
365879907999,ok,,3444
365879908001,ok,,6208
365879908002,ok,,6452
365879908004,ok,,5779
365879908006,ok,,4396
365879908007,ok,,6598
365879908009,ok,,5730
365879908011,ok,,5573
365879908012,ok,,5769
365879908015,ok,,4670
365879908017,ok,,6016
365879908019,ok,,6242
365879908020,ok,,4387
365879908021,ok,,4180
365879908022,ok,,3277
365879908023,ok,,6057
365879908024,needs_review,ASRFRFIDBH-73R-049,
365879908026,ok,,4260
365879908034,ok,,4901
365879935259,ok,,5015
365879935262,ok,,4413
365879935263,ok,,5653
365879935265,ok,,4331
365879935266,unrecognized,,
365879935267,ok,,3128
365879935269,ok,,2802
365879935270,ok,,3606
365879935271,ok,,3349
365879935272,ok,,5549
365879935273,ok,,3141
365879935274,ok,,3592
365879935275,ok,,4287
365879935276,ok,,3980
365879935277,ok,,4016
365879935278,ok,,3642
365879935279,ok,,3447
365879935280,needs_review,5U1UGWP3,
365879935283,ok,,5818
365879935284,ok,,6375
365879935285,ok,,4307
365879935286,ok,,3962
365879935287,ok,,5840
365879935289,ok,,3145
365879935290,ok,,5995
365879935291,ok,,5236
365879935292,needs_review,127684315593,
365879935293,ok,,3527
365879935294,needs_review,OFW-72,
365879935296,ok,,5026
365879935297,ok,,5419
365879935299,ok,,3599
365879935300,ok,,7244
365879935301,ok,,4499
365879935302,ok,,5889
365879935303,ok,,5340
365879935304,ok,,6133
365879935305,ok,,5946
365879935306,ok,,6195
365879935307,ok,,6318
365879935309,ok,,5983
365879935311,needs_review,"beginners as well as fanatics!",
365879935312,needs_review,KPLROBTDNGRN1,
365879935313,ok,,3810
365879935314,ok,,5265
365879935315,ok,,5841
365879935316,ok,,4703
365879935317,needs_review,"Helps oils off",
365879935319,ok,,3556
365879935321,ok,,4725
365879935323,ok,,3331
365879935324,ok,,5838
365879935325,ok,,4185
365879950523,ok,,3734
365879950524,ok,,4660
365879950525,ok,,5103
365879950526,ok,,6099
365879950527,ok,,4015
365879950529,ok,,3983
365879950530,ok,,4352
365879950531,ok,,3623
365879950532,ok,,6605
365879950533,ok,,4100
365879950534,ok,,4414
365879950535,ok,,6019
365879950536,ok,,5871
365879950537,ok,,4585
365879950538,ok,,4705
365879950540,ok,,6696
365879950541,ok,,4460
365879950542,ok,,8069
365879950543,ok,,5962
365879950544,ok,,3088
365879950545,ok,,6978
365879950546,ok,,6606
365879950547,ok,,3803
365879950548,ok,,3921
365879950549,ok,,5438
365879950550,ok,,3592
365879950551,ok,,3740
365879950552,ok,,5736
365879950553,ok,,3450
365879950554,ok,,3881
365879950555,ok,,3784
365879950556,ok,,2891
365879950557,ok,,4943
365879950558,ok,,4870
365879950559,ok,,5717
365879950560,ok,,4538
365879950562,ok,,5588
365879950563,ok,,4407
365879950564,ok,,3853
365879950565,ok,,5826
365879950566,ok,,4528
365879950567,ok,,3838
365879950568,ok,,4082
365879950569,ok,,5253
365879950570,needs_review,077764758089,
365879950571,ok,,4335
365879950573,ok,,3359
365879950574,ok,,3395
365879950575,ok,,5218
365879950576,ok,,6449
365879950578,ok,,4274
365879950581,ok,,3040
365879950582,ok,,3432
365879950583,unrecognized,,
365879950584,ok,,5664
365879950585,ok,,5811
365879950586,ok,,4143
365879950587,needs_review,TBELTN1-114,
365879950591,ok,,4232
365879952718,ok,,5302
365879996339,ok,,2351
365879996340,ok,,5147
365879996341,ok,,5465
365879996342,ok,,5202
365879996344,needs_review,021563362503,
365879996345,ok,,3663
365879996347,ok,,3109
365879996350,ok,,3724
365879996351,ok,,5091
365879996352,ok,,3411
365879996354,ok,,5128
365879996355,ok,,4461
365879996356,needs_review,CTRW8-982,
365879996357,ok,,3055
365879996360,ok,,5483
365879996361,ok,,4993
365879996362,ok,,5715
365879996364,ok,,4383
365879996370,ok,,5718
365879996371,ok,,5353
365879996374,ok,,3667
365879996375,ok,,3806
365879996376,ok,,3389
365879996377,ok,,4320
365879996378,ok,,2842
365879996379,ok,,2309
365879996381,ok,,3624
365879996382,ok,,3901
365879996383,ok,,4056
365879996385,ok,,5273
365879996387,ok,,4662
365879996390,ok,,4030
365879996391,ok,,3250
365879996392,ok,,5772
365879996393,needs_review,842906759268,
365879996394,ok,,5019
365879996395,ok,,3514
365879996397,ok,,3971
365879996399,ok,,3502
365879996401,ok,,3813
365879996403,ok,,5174
365879996405,ok,,5782
365879996408,ok,,5100
365879996410,ok,,3924
365879996412,ok,,3848
365879996413,ok,,4968
365879996414,ok,,5588
365879996419,ok,,2804
365879996421,ok,,6055
365879996423,ok,,5954
365879996424,ok,,4623
365879996425,ok,,5657
365879996432,ok,,4938
365879996433,ok,,3769
365879996435,ok,,4016
365880019095,ok,,5773
365880019096,ok,,5519
365880019097,needs_review,you&#39ll,
365880019098,ok,,5416
365880019099,ok,,2950
365880019102,needs_review,36HR-ASRO,
365880042741,ok,,4198
365880042745,ok,,3780
365880042746,ok,,2395
365880042748,ok,,5007
365880042750,ok,,3643
365880042752,ok,,3572
365880042756,unrecognized,,
365880042759,ok,,5774
365880042760,ok,,2938
365880042761,ok,,4593
365880042763,ok,,3553
365880042764,ok,,4115
365880042766,needs_review,"by viewing",
365880042767,ok,,3410
365880042779,needs_review,TTPNKTX,
365898226163,ok,,5961
365906269227,ok,,5398
365906280332,needs_review,"SMART MULTI-FUNCTION SCOOP TOOL: probe helps locate precision Recommended (1) Musette Style Shoulder (1) 3-in-1 Pick (1) Pair Gloves (1) Depth Marker Trowel (1) 10x Magnifier Loupe (1) Carabiner Clip (1) Waterproof Notebook (1) Serrated Edge Digger (1) with Probe (1) Large Sand Scoop (1) Pair Tweezers Assorted Clear Specimen Resealable Bags 2-in-1 scoop with removable steel recover targets with and of",
365920250803,ok,,6020
365921952213,ok,,6166
365924277847,ok,,4933
365938401688,ok,,5760
365949582238,ok,,5744
365951839417,ok,,5063
365963343290,needs_review,ASRUNIKEY,
365985319500,ok,,4810
366005344632,ok,,5296
366173240741,needs_review,"operational as not compromise the finished piece. INSTRUCTIONS: To test gold karat content, scratch the item onto the test stone leaving a visible deposit. Place a small drop solution on top of the deposit; if the gold is the same karat or higher, the solution will not affect the deposit. If the deposit is of a lower karat, the deposit will dissolve and eventually disappear. When done, add an equal amount of neutralizing solution neutralize the old solution. Ensure gold testing stone has been thoroughly washed and neutralized before starting any more testing! PLEASE NOTE: solutions can be harmful to the skin. Please exercise the utmost caution when opening and using this product and method of testing! Proper protective eye wear and gloves are highly recommended, as the solution can burn unprotected skin. Ensure neutralization of the testing solution after every test by using the neutralizing solution. Read the label on the bottle and follow provided instructions. to to",
366225490792,ok,,5545
366271099463,ok,,5252
366331246534,unrecognized,,
366339232709,ok,,4348
366409083367,unrecognized,,
366424712404,unrecognized,,
366440752425,unrecognized,,
366442753207,unrecognized,,
