item_id,sku,name,category_id,aspect,mode,proposed_value,source,ai_generated,certainty,status,title
127815670306,SHM-100GLBH-5X325-SLHD-BLCK-2,"100% Genuine Leather Universal Law Enforcement Badge Holder - Shield",2996,"Fabric Type",FREE_TEXT,Leather,llm,yes,74,ok,"ASR Federal Bifold Leather ID Card Shield Badge Holder Police Gear Smooth Black"
236407324687,ASR-BADGEHOLDER-CASID-WEAVE,"ASR Federal Leather Bifold Minimalist Double ID Card Holder, Black Basketweave",2996,"Fabric Type",FREE_TEXT,Leather,llm,yes,74,ok,"ASR Federal Leather Bifold Minimalist Double ID Card Holder, Black Basketweave"
236407324687,ASR-BADGEHOLDER-CASID-WEAVE,"ASR Federal Leather Bifold Minimalist Double ID Card Holder, Black Basketweave",2996,Features,FREE_TEXT,Bifold,llm,yes,60,ok,"ASR Federal Leather Bifold Minimalist Double ID Card Holder, Black Basketweave"
365938401688,ASR-BADGEHOLDER-CAS2S-WEAVE,"ASR Federal Black Bifold Leather ID Card and Badge Holder Police Gear, Shield, Basketweave",2996,"Fabric Type",FREE_TEXT,Leather,llm,yes,74,ok,"ASR Federal Bifold Leather ID Card Shield Badge Holder Police Gear Basketweave"
127389932544,UPD-FLEECEBLANK-PARENT,"Disney Characters Fleece Throw Blanket 45 x 60 Inch Home Decor (4 Styles)",66727,"Character Family",FREE_TEXT,Disney,llm,yes,66,ok,"Cozy 45"" x 60"" Kids Fleece Throw Blanket Mickey Mouse Paw Patrol Pokemon Soft"
127389932544,UPD-FLEECEBLANK-PARENT,"Disney Characters Fleece Throw Blanket 45 x 60 Inch Home Decor (4 Styles)",66727,"Fill Material",FREE_TEXT,Polyester,llm,yes,60,ok,"Cozy 45"" x 60"" Kids Fleece Throw Blanket Mickey Mouse Paw Patrol Pokemon Soft"
127389857824,UPD-SSB-4PC-SML-PNK,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom",261974,Theme,FREE_TEXT,Shopkins,llm,yes,76,ok,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom"
127389857824,UPD-SSB-4PC-SML-PNK,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom",261974,Wholesale,SELECTION_ONLY,No,llm,yes,72,ok,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom"
127389857824,UPD-SSB-4PC-SML-PNK,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom",261974,Department,SELECTION_ONLY,Girls,llm,yes,56,ok,"4pc Shopkins Stretchy Silicone Bracelets Gift Set D'Lish Donut Apple Blossom"
126261745604,UNV-LFKPSCFHGO-BUN-2PK-STD-BL,"Ultra Light Foam Kneeling Pad and Seat Cushion for Home Garden Outdoor 2pk",75669,"FSC Certified",SELECTION_ONLY,No,llm,yes,66,ok,"Ultra Light Foam Kneeling Pad and Seat Cushion for Home Garden Outdoor 2pk"
126261745604,UNV-LFKPSCFHGO-BUN-2PK-STD-BL,"Ultra Light Foam Kneeling Pad and Seat Cushion for Home Garden Outdoor 2pk",75669,Features,FREE_TEXT,Lightweight,llm,yes,58,ok,"Ultra Light Foam Kneeling Pad and Seat Cushion for Home Garden Outdoor 2pk"
127389969219,SON-TROWELKNEELINGPADCOMBO,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set",75669,"FSC Certified",SELECTION_ONLY,No,llm,yes,64,ok,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set"
236345137152,SON-KNEEPADS-2PC,"2pc Heavy Duty Plastic Cap Knee Pads for Work Gardening Flooring Joint Support",75669,"FSC Certified",SELECTION_ONLY,No,llm,yes,64,ok,"2pc Heavy Duty Plastic Cap Knee Pads for Work Gardening Flooring Joint Support"
365879832410,SON-CINEMA-LIGHTBOX-20BX,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes",183394,"Number of Lights",FREE_TEXT,20,llm,yes,70,ok,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes"
365879832410,SON-CINEMA-LIGHTBOX-20BX,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes",183394,"Installation Area",SELECTION_ONLY,Indoor,llm,yes,60,ok,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes"
365879832410,SON-CINEMA-LIGHTBOX-20BX,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes",183394,"Lighting Technology",FREE_TEXT,LED,llm,yes,60,ok,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes"
365879832410,SON-CINEMA-LIGHTBOX-20BX,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes",183394,"Assembly Required",SELECTION_ONLY,Yes,llm,yes,55,ok,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes"
365879935287,KOL-PETBOWL-DI153,"ASR Outdoor Folding Collapsible Waterproof Pet Travel Food Water Bowl with Clip",178062,"Dog Breed",FREE_TEXT,"All Breeds",llm,yes,52,ok,"ASR Outdoor Folding Collapsible Waterproof Pet Travel Food Water Bowl with Clip"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Item Diameter",FREE_TEXT,"3/16 in",llm,yes,72,ok,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Compatible Product",FREE_TEXT,Chainsaw,llm,yes,64,ok,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",85915,"Assembly Required",SELECTION_ONLY,No,llm,yes,70,ok,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345069148,UPD-BARBIKE-DVX559796-AMZ-HPN,"Barbie Bicycle Cruiser Pretend Play Set Flower Basket Helmet Girls Toys Ages 3+",180103,"Doll Gender",SELECTION_ONLY,"Girl Doll",llm,yes,60,ok,"Barbie Bicycle Cruiser Pretend Play Set Flower Basket Helmet Girls Toys Ages 3+"
365880042764,UPD-WIBBLY-SQUISHER-SPIDERMAN-HPNR,"Ball, Bounce and Sport Inc. Spider-Man Blue Wibbly Squish Beads Ball - Lights",234,Year,FREE_TEXT,,llm,yes,0,empty,"Marvel Spiderman 3 Inch Wibbly Squish Bead Buddies Ball Fidget Toy"
126439889445,IGE-BSHCDSTU-36W,"Brief Safe Travel Security Hidden Contents Diversion Safe Wallet Passport Protector",112601,Finish,FREE_TEXT,,llm,yes,0,empty,"The Brief Safe Travel Security Hidden Contents Diversion Safe - Slightly Unusual"
127389857868,4SN-BLE-5PCCOTTONDISHTOWELS-PARENT,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories, 28 x 22 Inches (3 Colors)",20664,"Care Instructions",FREE_TEXT,"Machine Washable",llm,yes,58,ok,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories (3 Colors)"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set, 26.5 x 16 inches (2 Colors)",20664,Pattern,FREE_TEXT,Windowpane,llm,yes,64,ok,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set (2 Colors)"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set, 26.5 x 16 inches (2 Colors)",20664,"Care Instructions",FREE_TEXT,"Machine Washable",llm,yes,56,ok,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set (2 Colors)"
365879996361,DLT-STOCKING-PJM,"PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor",170091,Theme,FREE_TEXT,Christmas,llm,yes,66,ok,"PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",20661,Size,FREE_TEXT,"One Size",llm,yes,68,ok,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",20661,Features,FREE_TEXT,Quilted,llm,yes,60,ok,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",19100,Theme,FREE_TEXT,City,llm,yes,55,ok,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",19100,"Age Level",SELECTION_ONLY,"3-4 Years",llm,yes,50,ok,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,"Disney Frozen II 4pc Water Bottles and Sticker Sheet Back to School Bundle Gift Set for Girls",20696,Theme,FREE_TEXT,"Disney Frozen",llm,yes,78,ok,"Disney Frozen II Girls 4pc Water Bottles and Sticker Sheet Back to School Bundle"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,"Disney Frozen II 4pc Water Bottles and Sticker Sheet Back to School Bundle Gift Set for Girls",20696,"Set Includes",FREE_TEXT,"4 Water Bottles and Sticker Sheet",llm,yes,64,ok,"Disney Frozen II Girls 4pc Water Bottles and Sticker Sheet Back to School Bundle"
127389878177,UPD-20PCBARBIEHAIRSET-BR1452,"Barbie 20pc Hair Accessories Set for Girls, Pink",57920,Material,FREE_TEXT,Plastic,llm,yes,52,ok,"Barbie Girls Hair Accessories Gift Set 20pc Hair Clips Barrettes and Scrunchies"
127389878195,UPD-SPACEJAMHAT-SCBH0005UP,"Space Jam 2 A New Legacy Adjustable Baseball Cap for Kids and Adults Boys Hat",52365,Theme,FREE_TEXT,"Space Jam",llm,yes,76,ok,"Space Jam 2 Tune Squad Adjustable Baseball Cap for Kids and Adults"
127389878195,UPD-SPACEJAMHAT-SCBH0005UP,"Space Jam 2 A New Legacy Adjustable Baseball Cap for Kids and Adults Boys Hat",52365,Occasion,FREE_TEXT,Casual,llm,yes,58,ok,"Space Jam 2 Tune Squad Adjustable Baseball Cap for Kids and Adults"
127389878195,UPD-SPACEJAMHAT-SCBH0005UP,"Space Jam 2 A New Legacy Adjustable Baseball Cap for Kids and Adults Boys Hat",52365,"Fabric Type",FREE_TEXT,Cotton,llm,yes,50,ok,"Space Jam 2 Tune Squad Adjustable Baseball Cap for Kids and Adults"
127389932577,KOL-BIKE-LOCK-GR242-GRN,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long",58100,"Cable Length",FREE_TEXT,"6 ft",llm,yes,76,ok,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long"
127389932577,KOL-BIKE-LOCK-GR242-GRN,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long",58100,Features,FREE_TEXT,Self-Coiling,llm,yes,60,ok,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long"
127389857858,LST-KIDSGOLFCADDYSET-RED,"KidPlay Products Kids Toddler Outdoor Golf Club Pretend Play Set - Red",115280,"Set Makeup",FREE_TEXT,,llm,yes,0,empty,"Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Red"
127457742950,LST-KIDSGOLFCADDYSET-BLUE,"KidPlay Products Kids Toddler Outdoor Golf Club Pretend Play Set - Blue",115280,"Set Makeup",FREE_TEXT,,llm,yes,0,empty,"Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Blue"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,"Hello Kitty 9 Inch Rectangle Lunch Bag School Tote Bag for Girls Age 3 and Up",101428,Style,FREE_TEXT,Tote,llm,yes,58,ok,"Hello Kitty Cartoon 9 Inch Rectangle Lunch Bag School Food Tote for Girls Age 3+"
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,"Hello Kitty 9 Inch Rectangle Lunch Bag School Tote Bag for Girls Age 3 and Up",101428,Material,FREE_TEXT,Polyester,llm,yes,50,ok,"Hello Kitty Cartoon 9 Inch Rectangle Lunch Bag School Food Tote for Girls Age 3+"
236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",50602,"Chemical Composition",FREE_TEXT,Alkaline,llm,yes,80,ok,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",50602,"Battery Size",FREE_TEXT,Assorted,llm,yes,55,ok,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",50602,Application,FREE_TEXT,Electronics,llm,yes,55,ok,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
365879907942,SON-ABCBFER-SML-SLVR,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs",50602,"Battery Size",FREE_TEXT,Assorted,llm,yes,55,ok,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs"
365879907942,SON-ABCBFER-SML-SLVR,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs",50602,Application,FREE_TEXT,Electronics,llm,yes,55,ok,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs"
365879996377,SON-HPS-105-RD,"Hand Pruning Saw Gardening Tool For Home Outdoor Plants",139869,Features,FREE_TEXT,,llm,yes,0,empty,"ToolTreaux Hand Pruning Saw Gardening Tool for Home Garden Indoor Outdoor Plants"
365879935293,SON-NPT288-TROWEL-BLK,"Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch",122907,Features,FREE_TEXT,Ergonomic,llm,yes,55,ok,"Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch"
365879935293,SON-NPT288-TROWEL-BLK,"Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch",122907,"Blade Material",FREE_TEXT,"Stainless Steel",llm,yes,50,ok,"Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,Lumens,FREE_TEXT,750,llm,yes,90,ok,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,"Cord Type",SELECTION_ONLY,Cordless,llm,yes,65,ok,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,"Lighting Technology",FREE_TEXT,LED,llm,yes,66,ok,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,"Power Source",FREE_TEXT,Battery,llm,yes,60,ok,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",126393,"Battery Included",SELECTION_ONLY,Yes,llm,yes,56,ok,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857830,4SN-MOODLIGHT-RECTANGLE,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light",20702,"Lighting Technology",FREE_TEXT,LED,llm,yes,76,ok,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light"
127389857830,4SN-MOODLIGHT-RECTANGLE,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light",20702,"Light Color",FREE_TEXT,"Color Changing",llm,yes,70,ok,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light"
127389857830,4SN-MOODLIGHT-RECTANGLE,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light",20702,"Installation Area",SELECTION_ONLY,Indoor,llm,yes,66,ok,"Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light"
235396232983,4SN-MOODLIGHT-RECTANGLE-2PK,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor",20702,"Lighting Technology",FREE_TEXT,LED,llm,yes,76,ok,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor"
235396232983,4SN-MOODLIGHT-RECTANGLE-2PK,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor",20702,"Light Color",FREE_TEXT,"Color Changing",llm,yes,70,ok,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor"
235396232983,4SN-MOODLIGHT-RECTANGLE-2PK,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor",20702,"Installation Area",SELECTION_ONLY,Indoor,llm,yes,66,ok,"2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,Lumens,FREE_TEXT,400,llm,yes,88,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Lighting Technology",FREE_TEXT,"COB LED",llm,yes,70,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Cord Type",SELECTION_ONLY,Cordless,llm,yes,64,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Number of LEDs",FREE_TEXT,2,llm,yes,58,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Power Source",FREE_TEXT,Battery,llm,yes,60,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Battery Included",SELECTION_ONLY,Yes,llm,yes,56,ok,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,Lumens,FREE_TEXT,400,llm,yes,88,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Lighting Technology",FREE_TEXT,"COB LED",llm,yes,70,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Cord Type",SELECTION_ONLY,Cordless,llm,yes,64,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Number of LEDs",FREE_TEXT,2,llm,yes,58,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Power Source",FREE_TEXT,Battery,llm,yes,60,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",126393,"Battery Included",SELECTION_ONLY,Yes,llm,yes,56,ok,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,Lumens,FREE_TEXT,500,llm,yes,88,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Lighting Technology",FREE_TEXT,"COB LED",llm,yes,68,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Number of LEDs",FREE_TEXT,12,llm,yes,56,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Cord Type",SELECTION_ONLY,Cordless,llm,yes,60,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Power Source",FREE_TEXT,Battery,llm,yes,58,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,SON-500-LUMEN-WORKLIGHT,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light",126393,"Battery Included",SELECTION_ONLY,Yes,llm,yes,54,ok,"Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,Department,SELECTION_ONLY,Adults,llm,yes,72,ok,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,Features,FREE_TEXT,"Quick Dry",llm,yes,62,ok,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,Shape,FREE_TEXT,Rectangular,llm,yes,56,ok,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
127196591598,SON-ASRO-PLASTICSTAKES-ORG-PARENT,"ASR Outdoor Orange Heavy Duty ABS Plastic Tent Stakes Ground Anchor Camping Essentials (2 Sizes)",36120,"Mounting Type",FREE_TEXT,,llm,yes,0,empty,"ASR Outdoor Orange Heavy Duty ABS Plastic Tent Stakes Ground Anchor (2 Sizes)"
127389838894,MCN-SEAMGRIPFC-PARENT,"Gear Aid Seam Grip FC Fast Cure Sealant for Tents, Clear",36120,Features,FREE_TEXT,,llm,yes,0,empty,"Gear Aid Seam Grip FC Fast Cure Sealant for Tents Dries Clear (2 Pack Sizes)"
127389932535,MCN-TENTAPE-GEARPATCHES-PARENT,"Gear Aid Tenacious Tape Gear Patches for Jacket, Tent and Outerwear Repair, 3"" x 20""",36120,"Item Length",FREE_TEXT,"20 in",llm,yes,64,ok,"Gear Aid Tenacious Tape Gear Patches for Outdoor Wear (Many Styles and Sizes)"
127389932535,MCN-TENTAPE-GEARPATCHES-PARENT,"Gear Aid Tenacious Tape Gear Patches for Jacket, Tent and Outerwear Repair, 3"" x 20""",36120,"Item Width",FREE_TEXT,"3 in",llm,yes,64,ok,"Gear Aid Tenacious Tape Gear Patches for Outdoor Wear (Many Styles and Sizes)"
127389932536,SON-ALUMTENTSTAKERD-PARENT,"ASR Outdoor 9 Inch Aircraft Grade Aluminum Camping Stakes Tent Stakes (Assorted Pack Sizes)",36120,"Suitable For",FREE_TEXT,Camping,llm,yes,60,ok,"ASR Outdoor 9 Inch Aircraft Grade Aluminum Camping Stakes Tent Pegs (Pack Sizes)"
365879950529,MCN-SEAMGRIP-REPAIRKIT-PARENT,"GEAR AID Seam Grip WP Field Repair Kit for Tents and Outdoor Gear",36120,"Mounting Type",FREE_TEXT,,llm,yes,0,empty,"Gear Aid Explorer Field Repair Kit Outdoor Camping Survival Emergency - Small"
365879935286,SON-HSSADF40IW-STD-WHT,"Hanging Strips Self Adhesive Hook and Loop 40 inch Decor Fastener - White",37635,Theme,FREE_TEXT,,llm,yes,0,empty,"Hanging Strips Self Adhesive Hook and Loop 40 inch Decor Fastener - White"
236345069194,SON-KITCHSCALE-WC199K,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity",50419,Type,FREE_TEXT,"Kitchen Scale",llm,yes,66,ok,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
236345069194,SON-KITCHSCALE-WC199K,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity",50419,"Power Source",FREE_TEXT,Battery,llm,yes,70,ok,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
236345137223,DOY-TS3STUDYSET-4PC,"Toy Story 3 Kids School Supplies Study Set Notebook Pencil Sharpener Eraser 4pc",13844,Franchise,SELECTION_ONLY,Disney,llm,yes,76,ok,"Toy Story 3 Kids School Supplies Study Set Notebook Pencil Sharpener Eraser 4pc"
236345137223,DOY-TS3STUDYSET-4PC,"Toy Story 3 Kids School Supplies Study Set Notebook Pencil Sharpener Eraser 4pc",13844,Character/Story/Theme,FREE_TEXT,"Toy Story",llm,yes,74,ok,"Toy Story 3 Kids School Supplies Study Set Notebook Pencil Sharpener Eraser 4pc"
236345069132,SON-HDASB-MED-BL-PARENT,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)",50602,Voltage,FREE_TEXT,1.5V,llm,yes,70,ok,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)"
