item_id,sku,title,price,score,treatment,word_count,title_coverage_pct,aspect_hits,aspect_total,has_bullets,has_heading,has_schema,keyword_in_intro,is_duplicate,dup_group_size,issues
127389857879,SON-DOUBLE-SPORTS-BELT,"Universal Fitting Unisex Sports Belt Double Expanding Pockets Cycling, Size M/L",12.09,93,ok,257,100,4,8,yes,yes,yes,yes,no,1,
127389857880,UPD-DIARYSET-ENCANTO-713292EN,"Disney Encanto Journal Diary with Lock Keys Pom Pom Pen Girls Ages 3 and Up",14.49,93,ok,630,100,0,0,yes,yes,yes,yes,no,1,
127389857881,SON-DIABURRSET-PARENT,"Universal Tool Assorted Diamond Burr Set 120-150 Grit .125 Inch Shank (Multiple",12.09,93,ok,247,100,3,6,yes,yes,yes,yes,no,1,
127389857882,SON-WATPROOF-STORAGECASE-IR-TT,"ToolTreaux Waterproof Storage Container Lanyard Translucent Durable Plastic",11.49,93,ok,449,100,3,6,yes,yes,yes,yes,no,1,
127389857883,SON-JUMBOTWEEZER-4PC-IR-TT,"ToolTreaux Stainless Steel Jumbo Tweezer Set Serrated Tips Secure Grip - 3pc",14.09,93,ok,458,100,2,4,yes,yes,yes,yes,no,1,
127389857884,SON-ANGULAR-SCISSORS,"Embroidery Shears 4.5"" Kelly Angular Sewing Tailors Sharp Scissors Craft & Hobby",11.59,88,ok,193,100,2,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389857886,ABC-FIRETRUCKPOLCAR-PARENT,"Kidplokio 360 Degree Bump and Go Emergency Toys Fire Truck Police Car (2 Styles)",15.89,98,ok,485,90,3,3,yes,yes,yes,yes,no,1,
127389857890,MCN-MGARWRLGAC-4O-WAL-HPN-2PK,"Gear Aid Revivex 4 oz. Leather Footwear Water Repellent - 2-Pack",25.99,96,ok,278,100,3,4,yes,yes,yes,yes,no,1,
127389857893,ASR-SIFTINGMESHFREEMUST-2812,"ASR Outdoor Gold Panning Classifiers Set Sifter Coarse Combo (1/2, 1/8, 1/12 in)",79.99,85,tier2_tweak,353,100,0,2,yes,yes,yes,yes,no,1,"no key aspects mentioned"
127389873036,SON-MATCH-CONTAINER-3-IN-1-GREEN,"ASR Outdoor 3in1 Waterproof Match Stick Storage Case Signal Mirror Fire Starter",11.99,91,ok,317,92,2,4,yes,yes,yes,yes,no,1,
127389878144,SON-CHSAW-SHARPENBURR-PARENT,"ToolTreaux Chainsaw Sharpener Burr Sanding File Hardware Tool 120 - 150 Grit",10.79,90,ok,499,100,1,3,yes,yes,yes,yes,no,1,
127389878150,4SN-LSPEEDSTICK-SBL-LSS,"Lady Speed Stick Deodorant 1.4 Ounce Shower Fresh (41ml)",11.69,69,restructure,58,100,1,3,yes,yes,yes,yes,no,1,"very thin (<80 words)"
127389878151,SON-CENTERPUNCH-BRS,"Universal Hobby Automatic Spring Loaded Center Punch Brass Body Hole Marker",13.99,98,ok,273,91,6,6,yes,yes,yes,yes,no,1,
127389878152,HWK-ASRO-MADEINUSAGP-11IN-GRN,"ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Green",15.99,85,tier2_tweak,439,100,0,1,yes,yes,yes,yes,no,1,"no key aspects mentioned"
127389878153,LST-TTAHW6CRC-7PC-MED-BL-BUN,"Kidplokio 7pc Blue Semi Truck Toy Car Carrier Diecast Playset for Boys 3 and Up",29.99,98,ok,542,100,5,6,yes,yes,yes,yes,no,1,
127389878154,4SN-STICKERACTIVITY-BATMAN-HPNR,"DC Comics Batman Activity Coloring Book with Stickers for Boys Ages 3 and Up",10.99,93,ok,351,100,2,4,yes,yes,yes,yes,no,1,
127389878156,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED",29.99,98,ok,795,100,5,6,yes,yes,yes,yes,no,1,
127389878157,LST-SPCBLSTBAG-GRN-BUN,"Kidplokio 2pc Space Toy Bundle Green Blaster and Superhero Cinch Bag Boys 3 Up",19.89,94,ok,530,100,3,5,yes,yes,yes,yes,no,1,
127389878158,SON-HALSAST40I34WB-2PC-40-BLCK,"Hook and Loop Self Adhesive Sewing Tape 40 Inch 3/4 Wide for Arts Crafts - Black",10.89,96,ok,208,100,3,4,yes,yes,yes,yes,no,1,
127389878159,SONA-DIAMOND-BURR-150-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 30pc 150 Grit",14.99,95,ok,535,100,4,6,yes,yes,yes,yes,no,1,
127389878160,SON-DIAMONDHOLESAW-80GRT,"SE DH09HS Diamond Hole Saw Set (10 Pc.)",24.99,90,ok,205,75,4,6,yes,yes,yes,yes,no,1,
127389878161,HWK-ASRO-SLEDGEHAMMER-10IN,"ToolTreaux 1lb Steel Sledge Hammer with Non Slip Rubber Grip, 10 Inch",19.29,96,ok,367,100,6,8,yes,yes,yes,yes,no,1,
127389878163,UNV-WOODTIPSSOLDERINGTWEEZERS,"40PCS Wood Burning Pen Set Wood Burning Soldering Chiseled Tips and Tweezers",31.99,93,ok,228,100,1,2,yes,yes,yes,yes,no,1,
127389878164,MCN-MTODLCS25OWCC-2PC-C-CLR-2,"Tactical Op Drops Anti-Fog and Lens Cleaning System .25 oz",16.83,95,ok,322,100,2,3,yes,yes,yes,yes,no,1,
127389878166,SON-URAASATKFD-A,"100pc Universal Rotary Accessory Kit Abrasive Stone Tools",24.20,90,ok,292,100,2,6,yes,yes,yes,yes,no,1,
127389878167,SON-AOSPROG100F-100F-ODGRN-IR-TT,"ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - OD Green 100ft",15.59,98,ok,440,100,5,6,yes,yes,yes,yes,no,1,
127389878169,SON-45IPT-45-SLVR,"5 Prong Spring Loaded Jewelry Repair Tool Pen Style Arts and Crafts - 4.5 inch",11.39,93,ok,209,100,2,4,yes,yes,yes,yes,no,1,
127389878170,UNV-INSULATEDLEADSALLIGATORCLIPS-2,"20pc Insulated Test Lead Cable with Alligator Clips Colorful Set",16.59,95,ok,199,100,2,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389878171,HWK-TAILORSSCISSORS-PARENT,"ToolTreaux Stainless Steel Heavy Duty Fabric Scissors Sewing Supplies (3 Sizes)",17.99,96,ok,495,100,3,4,yes,yes,yes,yes,no,1,
127389878173,SON-GUNCLEANKIT-10PC,"ASR Outdoor .22 Caliber Gun Cleaning Kit Brushes Canvas Pouch 10 Piece Set",19.99,95,ok,436,100,4,6,yes,yes,yes,yes,no,1,
127389878175,SON-ASRO-FUNNELFLASKBUNS-PARENT,"ASR Outdoor 2pc Stainless Steel Flask and Funnel Set Hiking Camping (2 Sizes)",11.99,100,ok,327,100,4,4,yes,yes,yes,yes,no,1,
127389878176,HWK-TT-11PCKTTOOLBELT-TAN,"ToolTreaux 11 Pocket Heavy Duty Leather Tool Belt DIY, 36-50 Inch Waist Size",73.67,100,ok,604,100,6,6,yes,yes,yes,yes,no,1,
127389878177,UPD-20PCBARBIEHAIRSET-BR1452,"Barbie Girls Hair Accessories Gift Set 20pc Hair Clips Barrettes and Scrunchies",14.49,94,ok,210,100,4,7,yes,yes,yes,yes,no,1,
127389878178,SON-MAGNIFYINGTWEEZER-1PK,"ASR Outdoor 4x Magnifying Tweezers for Gold Panning Mining Prospecting Sluice",9.99,78,tier2_tweak,197,67,0,1,yes,yes,yes,yes,no,1,"thin (<200 words); no key aspects mentioned"
127389878179,SON-J65XCKCWHGR-XL-RD,"Jumbo 6.5 inch XL Carabiner Key Chain  Outdoor Rec - Red",10.99,96,ok,199,100,5,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389878180,LST-CONSTRUCTION-YLW,"TychoTyke Construction and Rescue Tools Truck with Light and Sound Yellow",29.99,94,ok,483,100,3,5,yes,yes,yes,yes,no,1,
127389878181,4SN-SPORTSBOTTLE-PARENT,"ASR Outdoor Pop Top Sports Water Bottle 33oz Fitness Daily Hydration",13.99,100,ok,579,100,5,5,yes,yes,yes,yes,no,1,
127389878183,SON-MYLARBIVVYBAG-2PK,"(2 Pack) ASR Outdoor Mylar Aluminized Emergency First Aid Bivvy Sleeping Bag",24.99,98,ok,902,100,5,6,yes,yes,yes,yes,no,1,
127389878185,SON-HAPDSHPTS-4PC-SML-YLLW,"4pc Hook and Pick Deluxe Swivel Handle Precision Tool Set for Home Improvement",12.99,93,ok,209,100,2,4,yes,yes,yes,yes,no,1,
127389878186,EVR-ASRO-LAPTOPBACKPACK-GREY,"ASR Outdoor 18.5 Inch Travel Backpack with Laptop Sleeve School Supplies, Grey",39.99,96,ok,514,100,5,7,yes,yes,yes,yes,no,1,
127389878187,SON-TINDER-STICKS-12-PACK,"ASR Outdoor 12 Pack Slow Burning Water Resistant Tinder Sticks",11.59,86,tier2_tweak,273,100,2,5,yes,yes,yes,no,no,1,"no keyword in intro"
127389878188,SON-AOUFSVLG-ONE-GRN,"ASR Federal Universal Fit Safety Vest High Visibility Lime Green Reflective",20.89,98,ok,219,100,5,6,yes,yes,yes,yes,no,1,
127389878189,SON-20ITLWAC-10PC-STD-RD,"10pc Insulated Test Lead Cable with Alligator Clips Colorful Set - 20 Inch",12.19,89,ok,203,100,1,4,yes,yes,yes,yes,no,1,
127389878191,SON-MINPOCKKNV-KC7223-PU,"ASR Outdoor 5 in 1 Small EDC Mini Pocket Knife for Camping and Stocking Stuffer",10.79,91,ok,485,100,3,8,yes,yes,yes,yes,no,1,
127389878192,SON-WOODBURNINGKIT-37PC-BUNDLE,"37pc Universal Tool Wood Burning Pen Set with Assorted Tips",34.99,87,ok,251,88,1,4,yes,yes,yes,yes,no,1,
127389878195,UPD-SPACEJAMHAT-SCBH0005UP,"Space Jam 2 Tune Squad Adjustable Baseball Cap for Kids and Adults",12.99,94,ok,476,78,6,7,yes,yes,yes,yes,no,1,
127389878197,SON-GSC12MSSPPWFP-2PC-SML-GRN-Z,"ASR Outdoor 1/2"" Inch Mesh Classifier Sifting Pan for Gold Panning Prospecting",28.99,82,tier2_tweak,313,70,1,2,yes,yes,yes,no,no,1,"no keyword in intro"
127389878198,HWK-TOOLBELT-PARENT-TT,"ToolTreaux 9 Pocket Leather Tool Belt Large Hammer Drill Tool Pouch",32.95,98,ok,510,100,5,6,yes,yes,yes,yes,no,1,
127389878199,SON-DAYPACK-PARENT,"ASR Outdoor Pocket Travel Collapsible Day Pack Lightweight Water Resistant",16.29,94,ok,260,100,5,8,yes,yes,yes,yes,no,1,
127389878200,UPD-INCREDIBLES-LIP-GLOSS-TIN-IN0001SA,"Disney Incredibles Family Superhero Collectible Lip Gloss Tin Set of 3",13.79,97,ok,434,100,4,5,yes,yes,yes,yes,no,1,
127389878201,DOY-NORALACE-1200-PARENT,"ASR Tactical TitanLace 1200 Technora Work Boot Lace (Multiple Sizes and Colors)",17.99,89,ok,348,100,1,4,yes,yes,yes,yes,no,1,
127389878203,SON-AOTAC-SML-BLCK,"ASR Outdoor Tarp Awning Clamps 2pk",10.79,92,ok,213,83,4,6,yes,yes,yes,yes,no,1,
127389878206,SON-AOSBFS-10-BLCK,"ASR Outdoor High Velocity Tactical Folding Slingshot Molded Grip Leather Pouch",14.99,80,ok,159,73,3,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389878208,LST-MILITRUCKCARRIER-GRN,"Kidplokio 11pc Army Military Semi Truck Toy Vehicle Transporter 6 Diecast Cars",29.99,94,ok,615,100,3,5,yes,yes,yes,yes,no,1,
127389878209,SON-AO12IBGRGTGP-12-BL,"ASR Outdoor Blue 12 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",11.59,100,ok,480,100,2,2,yes,yes,yes,yes,no,1,
127389878211,KOL-ASRO-EMTENT-SLVR,"ASR Outdoor 2 Person Reflective Emergency Shelter Lightweight Waterproof Tent",12.99,88,tier2_tweak,565,100,3,6,yes,yes,yes,no,no,1,"no keyword in intro"
127389878212,SON-HEADLAMP-FL8213-30W,"ASR Outdoor Rechargeable Adjustable 2250 Lumen LED Headlamp Four-Stage Switch",27.99,88,tier2_tweak,429,100,3,6,yes,yes,yes,no,no,1,"no keyword in intro"
127389878215,ASR-BLACKGOLDPANBOTTOM-4PK,"ASR Outdoor 4 Pack 14"" Inch Riffled Black Gold Panning Pan Mining Sluice Tool",29.99,86,ok,208,64,1,2,yes,yes,yes,yes,no,1,
127389878216,SON-PISTOLKIT-66PC,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case",21.59,93,ok,330,100,3,6,yes,yes,yes,yes,no,1,
127389878217,SON-ZIPPERLIGHT-FL131ZL,"ASR Outdoor Compact 50 Lumens Survival Emergency Mini Zipper Light Keychain",13.09,100,ok,685,100,4,4,yes,yes,yes,yes,no,1,
127389878218,SON-IFESFS-STD-BLCK,"Instant Fire Starter Outdoor Survival Magnesium Compact Striking Stick",11.49,93,ok,530,100,2,4,yes,yes,yes,yes,no,1,
127389878220,UNV-RETRACTABLETAILORSSEWING-2,"Retractable in/mm 60"" Tailors Sewing Measuring Tape - 6 Pack",13.69,96,ok,259,100,3,4,yes,yes,yes,yes,no,1,
127389878229,MCN-MTODLCS25OWCC-2PC-C-CLR-3,"Gear Aid Tactical Op Drops Anti-Fog and Lens Cleaning System .25 oz",16.83,95,ok,322,100,2,3,yes,yes,yes,yes,no,1,
127389878230,4SN-300PCSTICKERS-BABYYODA-HPNR,"Baby Yoda Star Wars The Mandalorian Sticker Book Pack - Over 300 Stickers",10.99,100,ok,241,100,2,2,yes,yes,yes,yes,no,1,
127389878231,UNV-URCHCTFTW6EB-BUN-4PK-8,"Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades 4pk",15.29,93,ok,595,100,4,8,yes,yes,yes,yes,no,1,
127389878236,FLL-SLIDECOVERPLATE-PARENT,"Flatline Ops Rear Slide Gun Back Butt Plate Cover for Glock Firearm Accessory",34.49,93,ok,288,100,3,6,yes,yes,yes,yes,no,1,
127389932527,4SN-DENTALFLOSS-12PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk",24.99,94,ok,582,100,3,5,yes,yes,yes,yes,no,1,
127389932528,PRF-MEDICINEBALLPOSTER-PARENT,"Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use",33.99,89,ok,232,100,1,4,yes,yes,yes,yes,no,1,
127389932529,UPD-4PCSTICKERS-BABYYODA-HPNR,"Baby Yoda ""The Child"" Star Wars The Mandalorian Sticker Pad - Over 200 Stickers",10.99,93,ok,229,100,1,2,yes,yes,yes,yes,no,1,
127389932532,SON-AO11NUBAP-11-BLCK,"ASR Outdoor 11"" Utility Belt and Pouch Heavy Duty Nylon 3 Pockets Carabiners",20.99,96,ok,224,100,5,7,yes,yes,yes,yes,no,1,
127389932534,LST-FLYINGDISC-ORG-KPKO,"Kidplokio Light Up 10 Inch Flying Disc Kids Outdoor Summer Toy - Orange",12.59,97,ok,454,100,4,5,yes,yes,yes,yes,no,1,
127389932535,MCN-TENTAPE-GEARPATCHES-PARENT,"Gear Aid Tenacious Tape Gear Patches for Outdoor Wear (Many Styles and Sizes)",16.99,89,ok,246,100,1,4,yes,yes,yes,yes,no,1,
127389932536,SON-ALUMTENTSTAKERD-PARENT,"ASR Outdoor 9 Inch Aircraft Grade Aluminum Camping Stakes Tent Pegs (Pack Sizes)",12.59,98,ok,444,100,5,6,yes,yes,yes,yes,no,1,
127389932537,DLX-NAILTOOLSET-3PC,"Home Essentials Professional Manicure Pedicure Nail Art Tool Set 3 Pieces",11.09,93,ok,709,100,3,6,yes,yes,yes,yes,no,1,
127389932538,DLT-22OZCUP-209818-MIN,"Disney Minnie Mouse Kids Plastic Drinking Cup Large 22 Ounce Food Safe Cup",11.49,93,ok,405,100,3,6,yes,yes,yes,yes,no,1,
127389932539,MCN-MMEBLBCC10O-10OZ,"GEAR AID 10oz BCD Cleaner and Conditioner Sporting Goods Ocean Dive Shampoo",19.29,79,copy_rewrite,257,55,2,4,yes,yes,yes,yes,yes,2,"low title-keyword coverage (55%); duplicate body (shared by 2 listings)"
127389932540,4SN-CINCHBAG-TS4-19PC-BUN,"Toy Story 19pc Cinch Bag Drawstring Backpack Sticker Sheet Earrings Gift Bundle",19.99,95,ok,572,100,4,6,yes,yes,yes,yes,no,1,
127389932541,LST-KARAOKEMIC-PARENT,"Kidplokio Musical Microphone Pretend Play Karaoke Machine Kids MP3 Player",29.99,93,ok,531,100,2,4,yes,yes,yes,yes,no,1,
127389932542,MCN-MGAZP-2E-BLCK,"Gear Aid Black Zipper Pull Replacements Set of 2 Outdoor Gear Repair Accessories",13.99,89,tier2_tweak,298,100,3,5,yes,yes,yes,no,no,1,"no keyword in intro"
127389932543,MCN-GARLBGCK-4PC-7X5,"ReviveX Leather Boot Care Waterproof Gel Kit Outdoor Shoe Care Cleaner Set",28.99,95,ok,197,100,2,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389932544,UPD-FLEECEBLANK-PARENT,"Cozy 45"" x 60"" Kids Fleece Throw Blanket Mickey Mouse Paw Patrol Pokemon Soft",24.99,79,tier2_tweak,193,45,5,7,yes,yes,yes,no,no,1,"thin (<200 words); low title-keyword coverage (45%); no keyword in intro"
127389932545,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",11.19,91,ok,185,100,3,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389932547,SON-5INFOLDINGKNIFE-SLV,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",12.99,98,ok,250,100,5,6,yes,yes,yes,yes,no,1,
127389932548,SON-3DPATKNIF-GRY,"ASR Tactical Thumb Assisted Drop Point Serrated Pocket Knife 3D Pattern 4.75 In",15.59,94,ok,561,100,5,8,yes,yes,yes,yes,no,1,
127389932549,SON-PONCHO-YLW,"ASR Outdoor Emergency Poncho Yellow Polyethylene Rain Gear Camping One Size",10.89,100,ok,570,100,6,6,yes,yes,yes,yes,no,1,
127389932550,SON-AOBSFARLTLS-5X5X1-RD,"ASR Outdoor Bike Safety Flashlight and Red LED Flasher 2pc",14.99,94,ok,290,100,4,7,yes,yes,yes,yes,no,1,
127389932551,SON-500LLIGHT-FL338-10W,"ASR Tactical 5.25 Inch Compact Multi Mode 500 Lumen LED Flashlight Wrist Strap",21.04,95,ok,504,100,4,6,yes,yes,yes,yes,no,1,
127389932552,DLX-WORKGLOVES-ORG,"1 Pair Universal Garden Gloves Unisex One Size, Hi-Vis Dot Knit Grip",11.19,91,ok,664,91,5,9,yes,yes,yes,yes,no,1,
127389932553,NPT-POCKKNFBLK-PBK241CH,"ASR Tactical Drop Point Blade Thumb Assist Pocket Knife Stainless Steel – Chrome",19.99,95,ok,440,100,4,6,yes,yes,yes,yes,no,1,
127389932554,SON-PJEGFTSD-7PC-SML-SLVR,"7pc Precision Jeweler Eye Glasses Flat Tip Screw Driver",13.89,93,ok,455,100,3,6,yes,yes,yes,yes,no,1,
127389932555,UPD-HWMEGAMAT-30764,"Mattel Hot Wheels Felt Mega Mat with Toy Car Kids Road Playset Playroom Rug",29.99,94,ok,618,100,3,5,yes,yes,yes,yes,no,1,
127389932557,LST-KPL-TBALLSET-5PC,"Kidplokio 5pc Sports Baseball Bat Tee Ball Toy Playset with Balls Boys 3 and Up",34.99,91,tier2_tweak,511,100,3,4,yes,yes,yes,no,no,1,"no keyword in intro"
127389932558,SON-HACBPCMTS-8PC,"8pc Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners",14.99,91,ok,203,100,2,5,yes,yes,yes,yes,no,1,
127389932559,LST-KPL-TOUCHPADCASHREG-RED-10PC,"Kidplokio Touch Pad Cash Register for Kids Pretend Play Toy Money Microphone Red",49.99,96,ok,654,100,3,4,yes,yes,yes,yes,no,1,
127389932560,SON-PHWWKS-16PC-STD-BL,"Hobby Knife Precision Set 16pc Exacto Blades Cutting Sculpting Craft Hobby DIY",13.09,93,ok,209,100,2,4,yes,yes,yes,yes,no,1,
127389932561,SON-AOBCP-SML-RD,"ASR Outdoor Handheld Brass Coin Probe for Metal Detecting and Treasure Hunting",13.29,88,ok,337,90,2,6,yes,yes,yes,yes,no,1,
127389932563,LST-MONSTERATV-PARENT,"Kidplokio Monster Trucks Toy ATV Off Road Friction Trailer Pull Back Cars",24.99,98,ok,500,100,5,6,yes,yes,yes,yes,no,1,
127389932565,SON-BLE-SILICONEZIPTIES-48PC-2PK,"Beille 48pk Silicone Zip Ties for Pantry Kitchen Organization Cooking Baking",17.99,98,ok,555,100,5,6,yes,yes,yes,yes,no,1,
127389932566,SON-GUNBRUSHES-18PC,"ASR Outdoor Double Sided Gun Cleaning Brushes and Pick Tools 18 Piece Set",19.99,93,ok,606,100,3,6,yes,yes,yes,yes,no,1,
127389932567,4SN-BLACKKNIFESET-5PC-BEILLE,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",26.95,97,ok,452,100,4,5,yes,yes,yes,yes,no,1,
127389932568,XGI-CARCARRIER-BLK,"Kids Racing Game Play Mat Diecast Metal Toy Car Carrier Playset 11pc",29.99,91,ok,390,100,2,5,yes,yes,yes,yes,no,1,
127389932569,ASR-ETB84X-BUN-24PK-84X52-SLVR,"Emergency Blanket Insulated Thermal Reflector Retains Body Heat - 24 Pack",34.99,93,ok,220,88,4,6,yes,yes,yes,yes,no,1,
127389932570,SON-POCKETKNIFE-WOODH,"ASR Outdoor 8"" Woodsmen Folding Pocket Knife Wood Handle Camping Gear Carving",18.49,96,ok,546,100,6,8,yes,yes,yes,yes,no,1,
127389932571,UPD-INCRED-2-PENCIL-6PK,"Disney Pixar Incredibles 2 Personalized Pencils Hero Super Star Awesome 6 Pack",11.09,93,ok,271,100,2,4,yes,yes,yes,yes,no,1,
127389932572,UPD-FIDGETTOY-PW418-PNK,"Paw Patrol Push Pop It Sensory Fidget Toy Stress Relief for Kids Keychain - Pink",12.49,91,ok,660,100,2,5,yes,yes,yes,yes,no,1,
127389932573,ASR-BFTOU-BUN-3PK-STD-SLVR,"ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack",14.29,89,ok,292,75,3,5,yes,yes,yes,yes,no,1,
127389932574,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",8.99,95,ok,190,100,3,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389932575,LST-KPL-DIECASTCARSET-50PC,"Kidplokio Ultimate Fleet 50pc Multicolor Diecast Toy Cars Play Set for Boys 3+",35.00,95,ok,641,100,4,6,yes,yes,yes,yes,no,1,
127389932576,HWK-TAILORSSCISSORS-12IN,"ToolTreaux Stainless Steel Heavy Duty Fabric Scissors Sewing Supplies, 12 Inch",19.89,96,ok,518,100,3,4,yes,yes,yes,yes,no,1,
127389932577,KOL-BIKE-LOCK-GR242-GRN,"ASR Outdoor Green Self Coiling Bike Lock 2 Keys Bicycle Cable Lock 6 Feet Long",12.79,98,ok,330,100,5,6,yes,yes,yes,yes,no,1,
127389932578,UPD-LIPBALM-TIN-HK1238GG,"Hello Kitty 4pc Plant Based Lip Balm Gift Set with Tin Girls Makeup Age 3 and Up",14.99,96,ok,214,100,3,4,yes,yes,yes,yes,no,1,
127389932579,ASR-HWW8HPS-BUN-PARENT,"ASR Outdoor Cold Weather 10 Hour Hand Warmer Pocket Camp Fire Survival Prepper",14.69,84,ok,452,67,2,5,yes,yes,yes,yes,no,1,
127389932580,UPD-SUNNYHAIR-CLIP,"Sunny Day Girls Faux Hair Extension Clip and Style with Snap Barrettes Gift Set",10.99,92,ok,194,100,2,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389932581,SON-ROTARY-TOOL-KIT-RA9276,"Universal Tool 276 Pc Rotary Tool Accessories Kit on Revolving Stand",35.95,90,ok,438,100,2,6,yes,yes,yes,yes,no,1,
127389932582,UPD-BOPBAG-MANDO-STICKER-BUNDLE-HPN,"Baby Yoda Star Wars Mandalorian Bop Bag and Sticker Bundle Gift Set for Boys 3+",14.99,100,ok,330,100,1,1,yes,yes,yes,yes,no,1,
127389932583,SON-ASRF-LGHAMMER-PARENT,"Large Universal Car Emergency Hammer Window Punch Seat Belt Cutter Tool 2pk 4pk",19.99,88,ok,338,85,2,5,yes,yes,yes,yes,no,1,
127389932584,SON-HW-BUN-20PK-SML,"Outdoor Cold Weather Hand Warmer Pocket Camp Fire Survival Prepper Lot of 20",18.59,85,tier2_tweak,229,100,0,4,yes,yes,yes,yes,no,1,"no key aspects mentioned"
127389932585,SON-HLLW-LEATHPUNCH-6PC-TT,"ToolTreaux Carbon Steel Punch Set Leather Working Tools, 6pc",12.69,96,ok,411,100,3,4,yes,yes,yes,yes,no,1,
127389932586,SON-UMLDSHS-BLCK,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal",12.39,98,ok,184,100,3,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
127389932587,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",24.99,97,ok,221,100,4,5,yes,yes,yes,yes,no,1,
127389932589,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",17.49,91,ok,219,100,2,5,yes,yes,yes,yes,no,1,
127389932590,ASR-AOTAC-BUN-2PC-12PK-3B1-BLCK,"24pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",24.99,95,ok,267,100,4,6,yes,yes,yes,yes,no,1,
127389946569,SON-CAPLIGHT-FL610-24CL-PARENT,"ASR Outdoor 200 Lumen LED Camping Backpacking Running Cap Light (3 Colors)",11.89,85,copy_rewrite,648,100,4,6,yes,yes,yes,no,yes,2,"no keyword in intro; duplicate body (shared by 2 listings)"
127389946571,4SN-DOVE-SHEABUTTERBAR-5PK-18007-BUN,"5 Pack Dove Shea Butter Beauty Cream Moisturizing Bar Soap with Vanilla 3.75oz",15.99,93,ok,702,100,3,6,yes,yes,yes,yes,no,1,
127389946574,SON-SPORTS-BELT-PARENT,"ASR Outdoor Pocket Sport Belt for Running Jogging Travel Fanny Pack Black",12.09,95,ok,417,100,2,3,yes,yes,yes,yes,no,1,
127389946575,SON-GOLDRUSHKIT-11PC-BUNDLE,"ASR Outdoor Gold Rush Gold Prospecting Kit Classifiers Vials Sifting Pans - 11pc",59.99,89,ok,683,82,1,2,yes,yes,yes,yes,no,1,
127389946576,SON-JEWEL-HAMMER-7,"Universal Hobby Specialty 7pc Professional Jewelry Hammer Tool Set with Display",89.95,87,ok,558,89,2,7,yes,yes,yes,yes,no,1,
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-PARENT,"ASR Outdoor Braided Technora 950lb Survival Cord Rope - Natural (Many Lengths)",12.99,91,ok,385,100,2,5,yes,yes,yes,yes,no,1,
127389946578,MCN-REVX-SUEDECARE-36296-4OZ,"Gear Aid ReviveX Spray On Waterproofing Footware Protection Outdoor Rec - 4 oz",18.99,77,copy_rewrite,186,44,2,6,yes,yes,yes,yes,no,1,"thin (<200 words); low title-keyword coverage (44%)"
127389946579,SON-HDMETRSB-2PC-LG-SLVRORNG,"Heavy Duty Mylar Emergency Sleeping Bag Outdoor Camping Survival Shelter",14.99,90,copy_rewrite,867,100,4,6,yes,yes,yes,yes,yes,2,"duplicate body (shared by 2 listings)"
127389946581,4SN-FLYTRAPS-2PK-27804,"PIC Fly Traps Glue Attracts and Traps Flying Insects No Mess No Vapors - 2 Pack",12.09,96,ok,526,100,3,4,yes,yes,yes,yes,no,1,
